,Price,Address,Prop_type,Size,Bath,Bed
201, 750 €  /  Monthly  ," Lisboa -   Lisboa, Alcântara  ",Condo/Apartment,  58 m2 ,  0 ,  1 
202, 1 100 €  /  Monthly  ," Lisboa -   Odivelas, Ramada e Caneças  ",Condo/Apartment,  96 m2 ,  2 ,  2 
203, 670 €  /  Monthly  ," Lisboa -   Lisboa, Benfica  ",Condo/Apartment,  47 m2 ,  1 ,  1 
204, 1 150 €  /  Monthly  ," Lisboa -   Lisboa, São Domingos de Benfica  ",Condo/Apartment,  66 m2 ,  1 ,  2 
205, 380 €  /  Monthly  ," Lisboa -   Sintra, Cacém e São Marcos  ",Business Office,  18 m2 ,  0 ,  -- 
206, 1 200 €  /  Monthly  ," Lisboa -   Sintra, Algueirão-Mem Martins  ",Store,  162 m2 ,  2 ,  -- 
207, 2 500 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  132 m2 ,  2 ,  3 
208, 600 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Business Office,  46 m2 ,  1 ,  -- 
209, 7 850 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  210 m2 ,  4 ,  4 
210, 110 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Garage,  12 m2 ,  0 ,  0 
211, 110 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Garage,  12 m2 ,  0 ,  0 
212, 3 500 €  /  Monthly  ," Lisboa -   Loures, Sacavém e Prior Velho  ",Condo/Apartment,  258 m2 ,  4 ,  4 
213, 600 €  /  Monthly  ," Lisboa -   Sobral de Monte Agraço, São Quintino  ",Land,  -- m2 ,  0 ,  -- 
214, 3 250 €  /  Monthly  ," Lisboa -   Lisboa, Estrela  ",Store,  420 m2 ,  0 ,  -- 
215, 1 600 €  /  Monthly  ," Lisboa -   Loures, Santo António dos Cavaleiros e Frielas  ",Store,  183 m2 ,  3 ,  -- 
216, 900 €  /  Monthly  ," Lisboa -   Mafra, Venda do Pinheiro e Santo Estêvão das Galés  ",Condo/Apartment,  57 m2 ,  1 ,  2 
217, 900 €  /  Monthly  ," Lisboa -   Sintra, Cacém e São Marcos  ",Condo/Apartment,  87 m2 ,  0 ,  2 
218, 2 700 €  /  Monthly  ," Lisboa -   Lisboa, Santa Maria Maior  ",Store,  73 m2 ,  2 ,  -- 
219, 1 800 €  /  Monthly  ," Lisboa -   Lisboa, Alcântara  ",Store,  90 m2 ,  1 ,  -- 
220, 2 000 €  /  Monthly  ," Lisboa -   Lisboa, Alcântara  ",Store,  100 m2 ,  1 ,  -- 
221, 2 500 €  /  Monthly  ," Lisboa -   Lisboa, Alcântara  ",Store,  146 m2 ,  2 ,  -- 
222, 1 600 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Business Office,  60 m2 ,  1 ,  -- 
223, 3 200 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Business Office,  150 m2 ,  2 ,  0 
224, 1 200 €  /  Monthly  ," Lisboa -   Lisboa, Alcântara  ",Condo/Apartment,  80 m2 ,  1 ,  1 
225, 3 750 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Business Office,  203 m2 ,  2 ,  -- 
226, 700 €  /  Monthly  ," Lisboa -   Oeiras, Carnaxide e Queijas  ",Condo/Apartment,  51 m2 ,  1 ,  1 
227, 1 300 €  /  Monthly  ," Lisboa -   Cascais, Cascais e Estoril  ",Condo/Apartment,  78 m2 ,  1 ,  2 
228, 850 €  /  Monthly  ," Lisboa -   Cascais, Carcavelos e Parede  ",Store,  45 m2 ,  1 ,  -- 
229, 1 350 €  /  Monthly  ," Lisboa -   Torres Vedras, Turcifal  ",House,  185 m2 ,  2 ,  3 
230, 1 500 €  /  Monthly  ," Lisboa -   Torres Vedras, Turcifal  ",House,  186 m2 ,  3 ,  4 
231, 970 €  /  Monthly  ," Lisboa -   Lisboa, Santa Maria Maior  ",Condo/Apartment,  55 m2 ,  1 ,  1 
232, 870 €  /  Monthly  ," Lisboa -   Lisboa, Santa Maria Maior  ",Condo/Apartment,  60 m2 ,  1 ,  1 
233, 3 400 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Condo/Apartment,  173 m2 ,  3 ,  3 
234, 950 €  /  Monthly  ," Lisboa -   Sintra, Cacém e São Marcos  ",Condo/Apartment,  94 m2 ,  1 ,  2 
235, 950 €  /  Monthly  ," Lisboa -   Amadora, Venteira  ",Warehouse,  164 m2 ,  2 ,  -- 
236, 7 500 €  /  Monthly  ," Lisboa -   Cascais, Alcabideche  ",House,  310 m2 ,  5 ,  3 
237, 1 650 €  /  Monthly  ," Lisboa -   Lisboa, Santo António  ",Condo/Apartment,  93 m2 ,  2 ,  2 
238, 750 €  /  Monthly  ," Lisboa -   Sobral de Monte Agraço, Sobral de Monte Agraço  ",Condo/Apartment,  106 m2 ,  2 ,  3 
239, 1 200 €  /  Monthly  ," Lisboa -   Lisboa, São Domingos de Benfica  ",Condo/Apartment,  81 m2 ,  1 ,  2 
240, 870 €  /  Monthly  ," Lisboa -   Amadora, Encosta do Sol  ",Condo/Apartment,  79 m2 ,  1 ,  2 
241, 140 €  /  Monthly  ," Lisboa -   Amadora, Venteira  ",Garage,  15 m2 ,  0 ,  -- 
242, 2 500 €  /  Monthly  ," Lisboa -   Lisboa, Campolide  ",Condo/Apartment,  125 m2 ,  2 ,  2 
243, 650 €  /  Monthly  ," Lisboa -   Odivelas, Ramada e Caneças  ",Store,  45 m2 ,  1 ,  -- 
244, 2 100 €  /  Monthly  ," Lisboa -   Lisboa, Areeiro  ",Condo/Apartment,  110 m2 ,  2 ,  3 
245, 950 €  /  Monthly  ," Lisboa -   Sintra, Queluz e Belas  ",Condo/Apartment,  80 m2 ,  1 ,  2 
246, 2 500 €  /  Monthly  ," Lisboa -   Sintra, Queluz e Belas  ",Store,  82 m2 ,  2 ,  -- 
247, 1 000 €  /  Monthly  ," Lisboa -   Loures, Santo António dos Cavaleiros e Frielas  ",Condo/Apartment,  79 m2 ,  1 ,  2 
248, 320 €  /  Monthly  ," Lisboa -   Amadora, Falagueira - Venda Nova  ",Store,  21 m2 ,  1 ,  -- 
249, 1 100 €  /  Monthly  ," Lisboa -   Mafra, Ericeira  ",Condo/Apartment,  440 m2 ,  1 ,  2 
250, 1 300 €  /  Monthly  ," Lisboa -   Sintra, Agualva e Mira-Sintra  ",Condo/Apartment,  85 m2 ,  2 ,  3 
251, 700 €  /  Monthly  ," Lisboa -   Lisboa, Alvalade  ",Store,  100 m2 ,  2 ,  -- 
252, 2 600 €  /  Monthly  ," Lisboa -   Lisboa, Parque das Nações  ",Condo/Apartment,  188 m2 ,  4 ,  4 
253, 1 200 €  /  Monthly  ," Lisboa -   Lisboa, Parque das Nações  ",Store,  43 m2 ,  2 ,  -- 
254, 950 €  /  Monthly  ," Lisboa -   Lisboa, Santo António  ",Condo/Apartment,  35 m2 ,  1 ,  1 
255, 950 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  99 m2 ,  2 ,  1 
256, 1 950 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Condo/Apartment,  124 m2 ,  2 ,  3 
257, 850 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Condo/Apartment,  90 m2 ,  1 ,  2 
258, 2 000 €  /  Monthly  ," Lisboa -   Cascais, Cascais e Estoril  ",Condo/Apartment,  91 m2 ,  2 ,  3 
259, 2 200 €  /  Monthly  ," Lisboa -   Cascais, Cascais e Estoril  ",Condo/Apartment,  100 m2 ,  2 ,  3 
260, 1 250 €  /  Monthly  ," Lisboa -   Amadora, Alfragide  ",Condo/Apartment,  123 m2 ,  2 ,  2 
261, 900 €  /  Monthly  ," Lisboa -   Lisboa, São Vicente  ",Condo/Apartment,  17 m2 ,  1 ,  1 
262, 4 500 €  /  Monthly  ," Lisboa -   Sintra, Rio de Mouro  ",Warehouse,  1200 m2 ,  0 ,  -- 
263, 850 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Store,  46 m2 ,  1 ,  -- 
264, 1 100 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Vila Franca de Xira  ",Condo/Apartment,  93 m2 ,  2 ,  3 
265, 950 €  /  Monthly  ," Lisboa -   Lisboa, Estrela  ",Condo/Apartment,  72 m2 ,  1 ,  2 
266, 1 500 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  ",Condo/Apartment,  53 m2 ,  2 ,  2 
267, 1 800 €  /  Monthly  ," Lisboa -   Oeiras, Carnaxide e Queijas  ",Store,  252 m2 ,  4 ,  -- 
268, 1 750 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Condo/Apartment,  44 m2 ,  1 ,  1 
269, 1 450 €  /  Monthly  ," Lisboa -   Odivelas, Odivelas  ",Condo/Apartment,  134 m2 ,  3 ,  4 
270, 1 550 €  /  Monthly  ," Lisboa -   Cascais, Cascais e Estoril  ",Condo/Apartment,  112 m2 ,  0 ,  3 
271, 700 €  /  Monthly  ," Lisboa -   Sintra, Rio de Mouro  ",Warehouse,  129 m2 ,  2 ,  -- 
272, 1 500 €  /  Monthly  ," Lisboa -   Lisboa, Carnide  ",Condo/Apartment,  97 m2 ,  2 ,  2 
273, 1 800 €  /  Monthly  ," Lisboa -   Cascais, Cascais e Estoril  ",Duplex,  60 m2 ,  1 ,  1 
274, 1 100 €  /  Monthly  ," Lisboa -   Lisboa, Belém  ",Condo/Apartment,  81 m2 ,  2 ,  2 
275, 2 320 €  /  Monthly  ," Lisboa -   Lisboa, Santa Maria Maior  ",Condo/Apartment,  58 m2 ,  1 ,  1 
276, 1 600 €  /  Monthly  ," Lisboa -   Lisboa, Campolide  ",Condo/Apartment,  90 m2 ,  2 ,  3 
277, 5 000 €  /  Monthly  ," Lisboa -   Cascais, Cascais e Estoril  ",House,  532 m2 ,  4 ,  5 
278, 2 980 €  /  Monthly  ," Lisboa -   Cascais, Cascais e Estoril  ",Duplex,  153 m2 ,  3 ,  3 
279, 990 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Vila Franca de Xira  ",Condo/Apartment,  65 m2 ,  1 ,  2 
280, 55 000 €  /  Daily  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Sale of Business,  54 m2 ,  2 ,  -- 
281, 1 150 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Condo/Apartment,  48 m2 ,  1 ,  1 
282, 2 700 €  /  Monthly  ," Lisboa -   Cascais, Cascais e Estoril  ",Condo/Apartment,  112 m2 ,  2 ,  2 
283, 800 €  /  Monthly  ," Lisboa -   Loures, Sacavém e Prior Velho  ",Condo/Apartment,  59 m2 ,  1 ,  1 
284, 850 €  /  Monthly  ," Lisboa -   Lisboa, Olivais  ",Condo/Apartment,  62 m2 ,  1 ,  2 
285, 1 000 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  48 m2 ,  0 ,  1 
286, 1 000 €  /  Monthly  ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  95 m2 ,  2 ,  3 
287, 1 150 €  /  Monthly  ," Lisboa -   Amadora, Encosta do Sol  ",Condo/Apartment,  126 m2 ,  0 ,  3 
288, 1 200 €  /  Monthly  ," Lisboa -   Cascais, São Domingos de Rana  ",Condo/Apartment,  82 m2 ,  2 ,  2 
289, 750 €  /  Monthly  ," Lisboa -   Sintra, Massamá e Monte Abraão  ",Condo/Apartment,  55 m2 ,  1 ,  1 
290, 1 600 €  /  Monthly  ," Lisboa -   Loures, Camarate, Unhos e Apelação  ",Warehouse,  157 m2 ,  0 ,  -- 
291, 3 500 €  /  Monthly  ," Lisboa -   Loures, Sacavém e Prior Velho  ",Condo/Apartment,  258 m2 ,  4 ,  4 
292, 2 750 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Store,  389 m2 ,  3 ,  -- 
293, 1 750 €  /  Monthly  ," Lisboa -   Odivelas, Odivelas  ",Store,  66 m2 ,  2 ,  -- 
294, 4 000 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  ",Store,  855 m2 ,  4 ,  -- 
295, 2 400 €  /  Monthly  ," Lisboa -   Lisboa, Estrela  ",Condo/Apartment,  168 m2 ,  3 ,  4 
296, 1 400 €  /  Monthly  ," Lisboa -   Odivelas, Pontinha e Famões  ",Condo/Apartment,  87 m2 ,  2 ,  3 
297, 3 600 €  /  Monthly  ," Lisboa -   Lisboa, Areeiro  ",Store,  206 m2 ,  0 ,  0 
298, 1 100 €  /  Monthly  ," Lisboa -   Odivelas, Ramada e Caneças  ",Condo/Apartment,  148 m2 ,  2 ,  3 
299, 750 €  /  Monthly  ," Lisboa -   Loures, Loures  ",Condo/Apartment,  63 m2 ,  1 ,  2 
300, 3 500 €  /  Monthly  ," Lisboa -   Lisboa, Areeiro  ",Store,  90 m2 ,  1 ,  -- 
301, 1 200 €  /  Monthly  ," Lisboa -   Lisboa, Penha de França  ",Condo/Apartment,  38 m2 ,  1 ,  1 
302, 650 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  ",Condo/Apartment,  81 m2 ,  1 ,  2 
303, 1 750 €  /  Monthly  ," Lisboa -   Lisboa, Santo António  ",Condo/Apartment,  38 m2 ,  0 ,  2 
304, 800 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  ",Condo/Apartment,  82 m2 ,  2 ,  3 
305, 250 €  /  Monthly  ," Lisboa -   Amadora, Venteira  ",Garage,  39 m2 ,  1 ,  -- 
306, 500 €  /  Monthly  ," Lisboa -   Lourinhã, Lourinhã e Atalaia  ",Store,  108 m2 ,  1 ,  -- 
307, 950 €  /  Monthly  ," Lisboa -   Lisboa, Areeiro  ",Business Office,  140 m2 ,  1 ,  -- 
308, 700 €  /  Monthly  ," Lisboa -   Lisboa, Beato  ",Store,  132 m2 ,  1 ,  -- 
309, 1 400 €  /  Monthly  ," Lisboa -   Amadora, Alfragide  ",Condo/Apartment,  138 m2 ,  3 ,  3 
310, 1 000 €  /  Monthly  ," Lisboa -   Sintra, Queluz e Belas  ",Condo/Apartment,  90 m2 ,  1 ,  2 
311, 1 200 €  /  Monthly  ," Lisboa -   Lisboa, Parque das Nações  ",Store,  31 m2 ,  0 ,  -- 
312, 1 400 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Condo/Apartment,  80 m2 ,  1 ,  1 
313, 2 400 €  /  Monthly  ," Lisboa -   Lisboa, Parque das Nações  ",Condo/Apartment,  110 m2 ,  1 ,  2 
314, 850 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Store,  57 m2 ,  2 ,  -- 
315, 1 200 €  /  Monthly  ," Lisboa -   Lisboa, Estrela  ",Condo/Apartment,  75 m2 ,  1 ,  3 
316, 3 900 €  /  Monthly  ," Lisboa -   Cascais, Carcavelos e Parede  ",House,  132 m2 ,  5 ,  5 
317, 1 300 €  /  Monthly  ," Lisboa -   Lisboa, Estrela  ",Condo/Apartment,  42 m2 ,  1 ,  2 
318, 950 €  /  Monthly  ," Lisboa -   Sintra, Rio de Mouro  ",Business Office,  162 m2 ,  1 ,  0 
319, 650 €  /  Monthly  ," Lisboa -   Amadora, Mina de Água  ",Store,  90 m2 ,  0 ,  0 
320, 1 600 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Store,  38 m2 ,  1 ,  -- 
321, 1 200 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Store,  26 m2 ,  1 ,  -- 
322, 1 200 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Store,  26 m2 ,  1 ,  -- 
323, 3 500 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Store,  90 m2 ,  3 ,  -- 
324, 1 250 €  /  Monthly  ," Lisboa -   Lisboa, Penha de França  ",Condo/Apartment,  61 m2 ,  1 ,  2 
325, 950 €  /  Monthly  ," Lisboa -   Odivelas, Pontinha e Famões  ",Store,  50 m2 ,  1 ,  -- 
326, 1 200 €  /  Monthly  ," Lisboa -   Lisboa, Campo de Ourique  ",Condo/Apartment,  54 m2 ,  1 ,  2 
327, 1 650 €  /  Monthly  ," Lisboa -   Loures, Moscavide e Portela  ",Condo/Apartment,  131 m2 ,  3 ,  3 
328, 7 000 €  /  Monthly  ," Lisboa -   Cascais, Cascais e Estoril  ",Condo/Apartment,  155 m2 ,  3 ,  3 
329, 380 €  /  Monthly  ," Lisboa -   Loures, Camarate, Unhos e Apelação  ",Store,  30 m2 ,  0 ,  -- 
330, 925 €  /  Monthly  ," Lisboa -   Lisboa, Alvalade  ",Business Office,  28 m2 ,  0 ,  0 
331, 1 300 €  /  Monthly  ," Lisboa -   Oeiras, Carnaxide e Queijas  ",Condo/Apartment,  121 m2 ,  2 ,  2 
332, 1 100 €  /  Monthly  ," Lisboa -   Amadora, Mina de Água  ",Store,  172 m2 ,  1 ,  -- 
333, 2 500 €  /  Monthly  ," Lisboa -   Lisboa, Carnide  ",Condo/Apartment,  148 m2 ,  3 ,  3 
334, 900 €  /  Monthly  ," Lisboa -   Lisboa, Olivais  ",Condo/Apartment,  71 m2 ,  1 ,  3 
335, 2 200 €  /  Monthly  ," Lisboa -   Cascais, São Domingos de Rana  ",House,  300 m2 ,  2 ,  5 
336, 900 €  /  Monthly  ," Lisboa -   Lisboa, São Vicente  ",Condo/Apartment,  46 m2 ,  1 ,  1 
337, 4 000 €  /  Monthly  ," Lisboa -   Lisboa, São Domingos de Benfica  ",Store,  350 m2 ,  2 ,  -- 
338, 1 500 €  /  Monthly  ," Lisboa -   Lisboa, Parque das Nações  ",Condo/Apartment,  69 m2 ,  1 ,  2 
339, 1 700 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  118 m2 ,  2 ,  3 
340, 1 500 €  /  Monthly  ," Lisboa -   Amadora, Falagueira - Venda Nova  ",Store,  151 m2 ,  2 ,  -- 
341, 1 450 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Condo/Apartment,  100 m2 ,  2 ,  4 
342, 1 500 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Condo/Apartment,  102 m2 ,  2 ,  3 
343, 800 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  57 m2 ,  1 ,  1 
344, 2 200 €  /  Monthly  ," Lisboa -   Lisboa, Estrela  ",Sale of Business,  150 m2 ,  0 ,  -- 
345, 900 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Business Office,  38 m2 ,  1 ,  -- 
346, 1 200 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Condo/Apartment,  95 m2 ,  1 ,  2 
347, 1 500 €  /  Monthly  ," Lisboa -   Loures, Santa Iria de Azoia, São João da Talha e Bobadela  ",Store,  136 m2 ,  1 ,  -- 
348, 1 750 €  /  Monthly  ," Lisboa -   Loures, Bucelas  ",House,  153 m2 ,  3 ,  3 
349, 1 400 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Condo/Apartment,  84 m2 ,  1 ,  2 
350, 1 100 €  /  Monthly  ," Lisboa -   Loures, Sacavém e Prior Velho  ",Business Office,  149 m2 ,  0 ,  -- 
351, 2 800 €  /  Monthly  ," Lisboa -   Lisboa, Campolide  ",Condo/Apartment,  165 m2 ,  3 ,  4 
352, 2 100 €  /  Monthly  ," Lisboa -   Cascais, São Domingos de Rana  ",Condo/Apartment,  118 m2 ,  3 ,  3 
353, 695 €  /  Monthly  ," Lisboa -   Lisboa, Santa Maria Maior  ",Business Office,  45 m2 ,  1 ,  -- 
354, 1 700 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Store,  1456 m2 ,  4 ,  -- 
355, 675 €  /  Monthly  ," Lisboa -   Sintra, Rio de Mouro  ",Garage,  106 m2 ,  1 ,  -- 
356, 5 000 €  /  Monthly  ," Lisboa -   Lisboa, Santa Maria Maior  ",Condo/Apartment,  209 m2 ,  2 ,  4 
357, 1 250 €  /  Monthly  ," Lisboa -   Odivelas, Ramada e Caneças  ",Store,  112 m2 ,  2 ,  -- 
358, 700 €  /  Monthly  ," Lisboa -   Odivelas, Ramada e Caneças  ",Others - Commercial,  326 m2 ,  0 ,  -- 
359, 850 €  /  Monthly  ," Lisboa -   Sintra, Cacém e São Marcos  ",Condo/Apartment,  82 m2 ,  1 ,  2 
360, 1 200 €  /  Monthly  ," Lisboa -   Lisboa, Penha de França  ",Condo/Apartment,  87 m2 ,  1 ,  2 
361, 800 €  /  Monthly  ," Lisboa -   Loures, Sacavém e Prior Velho  ",Condo/Apartment,  69 m2 ,  1 ,  2 
362, 1 700 €  /  Monthly  ," Lisboa -   Sintra, São João das Lampas e Terrugem  ",House,  47 m2 ,  2 ,  3 
363, 1 800 €  /  Monthly  ," Lisboa -   Sintra, Algueirão-Mem Martins  ",House,  142 m2 ,  2 ,  4 
364, 1 450 €  /  Monthly  ," Lisboa -   Lisboa, São Vicente  ",Condo/Apartment,  51 m2 ,  1 ,  1 
365, 1 950 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Condo/Apartment,  74 m2 ,  1 ,  2 
366, 1 850 €  /  Monthly  ," Lisboa -   Lisboa, Penha de França  ",Condo/Apartment,  105 m2 ,  2 ,  2 
367, 1 200 €  /  Monthly  ," Lisboa -   Lisboa, Penha de França  ",Store,  149 m2 ,  0 ,  -- 
368, 6 500 €  /  Monthly  ," Lisboa -   Lisboa, Santo António  ",Business Office,  209 m2 ,  2 ,  -- 
369, 850 €  /  Monthly  ," Lisboa -   Oeiras, Carnaxide e Queijas  ",Business Office,  63 m2 ,  1 ,  -- 
370, 1 400 €  /  Monthly  ," Lisboa -   Mafra, Venda do Pinheiro e Santo Estêvão das Galés  ",Condo/Apartment,  255 m2 ,  3 ,  4 
371, 850 €  /  Monthly  ," Lisboa -   Cascais, Cascais e Estoril  ",Condo/Apartment,  74 m2 ,  1 ,  2 
372, 2 900 €  /  Monthly  ," Lisboa -   Lisboa, Carnide  ",Condo/Apartment,  230 m2 ,  0 ,  3 
373, 1 500 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Condo/Apartment,  103 m2 ,  2 ,  3 
374, 80 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Garage,  13 m2 ,  0 ,  -- 
375, 1 600 €  /  Monthly  ," Lisboa -   Lisboa, Alcântara  ",Condo/Apartment,  90 m2 ,  1 ,  2 
376, 1 350 €  /  Monthly  ," Lisboa -   Lisboa, Alcântara  ",Condo/Apartment,  73 m2 ,  2 ,  1 
377, 800 €  /  Monthly  ," Lisboa -   Lisboa, Lumiar  ",Store,  113 m2 ,  0 ,  -- 
378, 1 500 €  /  Monthly  ," Lisboa -   Lisboa, Penha de França  ",Condo/Apartment,  71 m2 ,  1 ,  3 
379, 1 200 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Condo/Apartment,  103 m2 ,  2 ,  2 
380, 2 500 €  /  Monthly  ," Lisboa -   Lisboa, Misericórdia  ",Condo/Apartment,  123 m2 ,  2 ,  4 
381, 900 €  /  Monthly  ," Lisboa -   Lisboa, Carnide  ",Store,  66 m2 ,  3 ,  -- 
382, 1 300 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  92 m2 ,  2 ,  3 
383, 950 €  /  Monthly  ," Lisboa -   Lisboa, Avenidas Novas  ",Condo/Apartment,  47 m2 ,  1 ,  0 
384, 1 300 €  /  Monthly  ," Lisboa -   Lisboa, Campo de Ourique  ",Condo/Apartment,  40 m2 ,  1 ,  1 
385, 8 150 €  /  Monthly  ," Lisboa -   Cascais, Alcabideche  ",House,  279 m2 ,  5 ,  4 
386, 2 750 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Warehouse,  253 m2 ,  3 ,  -- 
387, 1 981 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Business Office,  283 m2 ,  0 ,  0 
388, 1 500 €  /  Monthly  ," Lisboa -   Lisboa, Santa Maria Maior  ",Condo/Apartment,  54 m2 ,  1 ,  1 
389, 1 600 €  /  Monthly  ," Lisboa -   Lisboa, Santa Maria Maior  ",Condo/Apartment,  89 m2 ,  2 ,  2 
390, 1 450 €  /  Monthly  ," Lisboa -   Lisboa, São Domingos de Benfica  ",Condo/Apartment,  142 m2 ,  2 ,  2 
391, 1 900 €  /  Monthly  ," Lisboa -   Lisboa, Arroios  ",Store,  87 m2 ,  0 ,  -- 
392, 2 480 €  /  Monthly  ," Lisboa -   Lisboa, Alvalade  ",Business Office,  150 m2 ,  2 ,  -- 
393, 700 €  /  Monthly  ," Lisboa -   Sintra, Massamá e Monte Abraão  ",Store,  44 m2 ,  0 ,  -- 
394, 1 150 €  /  Monthly  ," Lisboa -   Lisboa, Alvalade  ",Business Office,  110 m2 ,  0 ,  -- 
395, 1 000 €  /  Monthly  ," Lisboa -   Lisboa, Carnide  ",Condo/Apartment,  80 m2 ,  1 ,  1 
396, 1 550 €  /  Monthly  ," Lisboa -   Loures, Moscavide e Portela  ",Condo/Apartment,  122 m2 ,  3 ,  4 
397, 1 400 €  /  Monthly  ," Lisboa -   Lisboa, Areeiro  ",Store,  90 m2 ,  1 ,  -- 
398, 1 200 €  /  Monthly  ," Lisboa -   Cascais, Cascais e Estoril  ",Condo/Apartment,  64 m2 ,  1 ,  1 
399, 890 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  44 m2 ,  1 ,  1 
400, 2 400 €  /  Monthly  ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  91 m2 ,  2 ,  2 
401, 2 100 €  /  Monthly  ," Lisboa -   Lisboa, Misericórdia  ",Condo/Apartment,  87 m2 ,  1 ,  2 
402, 2 700 €  /  Monthly  ," Lisboa -   Sintra, Colares  ",House,  100 m2 ,  4 ,  3 
403, 1 850 €  /  Monthly  ," Lisboa -   Lisboa, São Domingos de Benfica  ",Condo/Apartment,  106 m2 ,  2 ,  2 
404, 1 300 €  /  Monthly  ," Lisboa -   Vila Franca de Xira, Vila Franca de Xira  ",Condo/Apartment,  105 m2 ,  2 ,  3 
405, 2 500 €  /  Monthly  ," Lisboa -   Lisboa, Parque das Nações  ",Condo/Apartment,  116 m2 ,  2 ,  3 
406, 3 000 €  /  Monthly  ," Lisboa -   Odivelas, Pontinha e Famões  ",Investment,  178 m2 ,  2 ,  -- 
407, 1 400 €  /  Monthly  ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Condo/Apartment,  114 m2 ,  2 ,  3 
408, 750 €  /  Monthly  ," Lisboa -   Lisboa, Santa Clara  ",Business Office,  83 m2 ,  1 ,  0 
