Price,Size,Bath,Bed,City_Cascais,City_Lisboa,City_Other,City_Porto,City_Sintra,predicted_rent
95000,65,1,2,0,0,1,0,0,683.8670093873343
240000,76,1,2,0,1,0,0,0,1346.4045800139024
130000,49,1,1,0,0,0,0,1,559.2625615905289
140000,68,1,2,0,0,1,0,0,708.7414467232304
195000,55,1,2,0,1,0,0,0,1172.2835186626294
206000,87,2,3,0,0,0,0,1,1161.6480589090288
189000,50,1,2,0,1,0,0,0,1130.8261231028027
187500,63,1,1,0,1,0,0,0,1164.5402114063718
163000,84,1,2,0,0,0,0,1,923.5394706612976
105000,70,1,2,0,0,1,0,0,725.3244049471612
130000,70,1,2,0,0,1,0,0,725.3244049471612
160000,70,1,2,0,0,1,0,0,725.3244049471612
227500,57,1,2,0,0,1,0,0,617.5351764916113
159500,68,1,2,0,0,1,0,0,708.7414467232304
185000,90,1,2,0,1,0,0,0,1462.4852875814177
210000,74,1,2,0,0,1,0,0,758.4903213950226
175000,74,1,2,0,0,1,0,0,758.4903213950226
10000,30,1,1,1,0,0,0,0,1079.8874299301378
195000,50,1,1,0,1,0,0,0,1056.750982950822
155000,40,1,1,0,1,0,0,0,973.8361918311682
129000,65,1,2,0,0,0,0,1,766.0013675339554
172000,81,1,2,0,0,0,0,1,898.6650333254015
180000,95,2,3,0,0,0,0,1,1227.9798918047518
215000,166,2,2,0,0,1,0,0,1660.4654104556917
249000,82,1,3,0,0,0,0,1,981.0316525893476
185000,73,2,3,0,0,1,0,0,963.4329931948923
15000,30,1,1,1,0,0,0,0,1079.8874299301378
165000,90,1,2,0,0,1,0,0,891.1539871864687
219000,81,1,3,0,0,1,0,0,890.6058153307611
109500,70,1,3,0,0,1,0,0,799.3995450991418
100000,50,1,1,0,0,0,0,1,567.5540407024943
142500,83,1,2,0,0,1,0,0,833.1136334027111
149000,58,1,2,0,0,1,0,0,625.8266556035767
119000,62,1,2,0,0,1,0,0,658.9925720514382
199000,54,1,1,0,1,0,0,0,1089.9168993986834
170000,70,1,2,0,0,1,0,0,725.3244049471612
125000,61,1,2,0,0,1,0,0,650.7010929394728
249000,60,1,1,0,1,0,0,0,1139.6657740704757
167500,65,1,2,0,0,0,0,1,766.0013675339554
185000,48,1,1,0,0,1,0,0,468.83672433194226
220000,77,1,1,0,0,1,0,0,709.2896185789382
225000,65,1,1,0,0,1,0,0,609.7918692353537
235000,90,1,1,0,0,1,0,0,817.078847034488
195000,103,2,3,0,0,1,0,0,1212.1773665538535
170000,81,1,2,0,0,1,0,0,816.5306751787804
197500,85,2,2,0,0,1,0,0,988.8556023864962
160000,80,2,3,0,0,0,0,1,1103.607705125271
132500,50,1,1,0,0,1,0,0,485.419682555873
149500,74,1,2,0,0,0,0,1,840.6246795416438
199500,42,1,2,0,1,0,0,0,1064.4942902070798
215000,87,1,3,0,1,0,0,0,1511.6859903975023
182000,125,2,4,0,0,1,0,0,1468.6650471690725
180000,79,1,2,0,0,1,0,0,799.9477169548495
160000,70,1,2,0,0,1,0,0,725.3244049471612
185000,64,1,1,0,0,1,0,0,601.5003901233883
214000,82,1,3,0,0,1,0,0,898.8972944427264
190000,92,1,2,0,0,1,0,0,907.7369454103995
240000,66,1,1,0,1,0,0,0,1189.4146487422681
145000,117,2,3,0,0,1,0,0,1328.258074121369
145000,118,0,3,0,0,1,0,0,1058.2315317136258
139500,78,1,2,0,0,1,0,0,791.6562378428841
197000,89,1,3,0,1,0,0,0,1528.268948621433
197500,57,1,2,0,0,1,0,0,617.5351764916113
220000,91,1,2,0,0,1,0,0,899.4454662984341
215000,31,1,1,1,0,0,0,0,1088.1789090421032
195000,83,1,2,0,0,0,0,1,915.2479915493323
186000,79,2,3,0,0,1,0,0,1013.1818678666846
180000,60,1,2,0,0,1,0,0,642.4096138275074
229000,134,2,3,0,0,1,0,0,1469.2132190247803
240000,53,1,1,1,0,0,0,0,1270.5914495053416
162500,61,1,2,0,0,0,0,1,732.8354510860939
80000,40,1,1,0,0,0,0,1,484.6392495828404
185000,44,1,1,0,0,1,0,0,435.6708078840808
172500,75,1,2,0,0,0,0,1,848.9161586536092
132000,51,1,1,0,0,1,0,0,493.7111616678384
200000,86,1,2,0,0,0,0,1,940.1224288852284
160000,67,2,2,0,0,1,0,0,839.6089783711194
215000,119,2,3,0,0,1,0,0,1344.8410323452997
180000,72,2,3,0,0,1,0,0,955.141514082927
232900,91,2,3,0,0,1,0,0,1112.679617210269
167000,39,1,0,0,1,0,0,0,891.4695725672223
198000,97,2,4,0,0,0,0,1,1318.637990180663
235000,92,1,1,0,0,1,0,0,833.6618052584188
185000,74,1,2,0,0,1,0,0,758.4903213950226
124900,78,1,2,0,0,1,0,0,791.6562378428841
99000,58,1,2,0,0,1,0,0,625.8266556035767
185000,60,0,2,0,0,1,0,0,503.2506030676532
229000,70,1,2,0,1,0,0,0,1296.6557053421102
175000,88,2,3,0,0,0,0,1,1169.9395380209942
155000,67,1,0,0,1,0,0,0,1123.6309877022527
149500,62,1,2,0,0,0,0,1,741.1269301980593
130000,87,1,2,0,0,1,0,0,866.2795498505726
230000,77,1,2,0,0,1,0,0,783.3647587309188
174950,63,1,2,0,0,1,0,0,667.2840511634035
230000,90,2,3,1,0,0,0,0,1864.685467711876
164500,86,1,1,0,0,0,0,1,866.0472887332478
139900,55,1,2,0,0,1,0,0,600.9522182676806
230000,144,2,3,0,0,1,0,0,1552.128010144434
204000,59,1,1,0,1,0,0,0,1131.3742949585103
239850,69,1,2,0,0,1,0,0,717.0329258351958
115000,38,1,1,0,0,1,0,0,385.9219332122885
160000,118,2,3,0,0,1,0,0,1336.5495532333343
205000,65,1,2,0,0,1,0,0,683.8670093873343
185000,71,1,2,0,0,1,0,0,733.6158840591265
210000,72,2,2,0,0,1,0,0,881.0663739309463
197500,51,1,2,0,1,0,0,0,1139.1176022147679
195000,92,2,3,0,0,0,0,1,1203.1054544688557
105000,21,1,0,1,0,0,0,0,931.1889777704689
215000,116,0,4,0,0,0,0,1,1197.8580717882967
152000,90,2,2,0,0,1,0,0,1030.312997946323
110000,40,1,1,0,0,1,0,0,402.5048914362192
220000,65,1,2,1,0,0,0,0,1444.1643390009067
198000,85,1,2,0,0,0,0,1,931.830949773263
128000,44,1,1,0,0,1,0,0,435.6708078840808
240000,75,1,2,0,1,0,0,0,1338.113100901937
120000,46,1,1,0,0,1,0,0,452.2537661080115
145000,70,1,2,0,0,0,0,1,807.4587630937823
230000,40,0,1,0,1,0,0,0,834.677181071314
110000,54,1,1,0,0,0,0,1,600.7199571503558
192000,44,1,2,0,1,0,0,0,1081.0772484310105
159500,95,2,3,0,0,1,0,0,1145.8455336581305
175000,72,2,3,0,0,1,0,0,955.141514082927
155000,78,1,2,0,0,1,0,0,791.6562378428841
182000,56,1,2,0,0,0,0,1,691.3780555262671
143500,44,1,1,0,0,0,0,1,517.805166030702
165000,44,0,1,0,1,0,0,0,867.8430975191754
245000,97,2,3,0,0,1,0,0,1162.4284918820613
182000,91,1,3,0,0,0,0,1,1055.6549645970358
235000,75,1,2,0,0,1,0,0,766.781800506988
249000,105,2,2,0,0,1,0,0,1154.6851846258037
209000,91,2,3,0,0,1,0,0,1112.679617210269
189500,40,1,1,0,1,0,0,0,973.8361918311682
131000,83,0,2,0,0,1,0,0,693.9546226428569
180000,94,2,2,0,0,1,0,0,1063.4789143941846
132000,48,1,2,0,0,1,0,0,542.911864483923
170000,70,1,2,0,0,1,0,0,725.3244049471612
206000,105,2,3,0,0,0,0,1,1310.8946829244055
155000,75,1,2,0,0,0,0,1,848.9161586536092
195000,110,2,3,0,0,1,0,0,1270.2177203376114
170000,70,1,2,0,0,0,0,1,807.4587630937823
125000,77,1,1,0,0,0,0,1,791.4239767255593
159000,60,1,2,0,0,0,0,1,724.5439719741286
249000,75,1,2,0,1,0,0,0,1338.113100901937
169000,58,1,2,0,0,0,0,1,707.9610137501978
189000,66,1,2,0,0,1,0,0,692.1584884992997
174000,67,0,2,0,0,0,0,1,643.4253149980319
169500,60,1,2,0,0,1,0,0,642.4096138275074
140000,48,1,1,0,0,0,0,1,550.9710824785635
142500,77,2,3,0,0,1,0,0,996.5989096427538
142500,95,2,3,0,0,1,0,0,1145.8455336581305
149000,73,1,2,0,0,0,0,1,832.3332004296784
215000,116,2,3,0,0,1,0,0,1319.9665950094036
59000,36,1,2,0,0,1,0,0,443.41411514033837
179000,88,1,3,0,0,1,0,0,948.6461691145187
189000,130,1,2,0,0,0,0,1,1304.947509811705
155000,72,0,2,0,0,0,0,1,684.8827105578588
144000,50,1,1,0,0,0,0,1,567.5540407024943
98000,55,1,1,0,0,0,0,1,609.0114362623211
99990,35,1,1,0,0,1,0,0,361.04749587639236
199000,44,1,1,0,1,0,0,0,1007.0021082790297
169000,50,1,1,0,1,0,0,0,1056.750982950822
180000,55,1,1,0,1,0,0,0,1098.2083785106488
225000,94,2,2,0,0,0,0,1,1145.6132725408056
167500,75,1,1,0,0,1,0,0,692.7066603550074
200000,100,2,4,0,0,0,0,1,1343.5124275165592
145000,65,1,2,0,0,0,0,1,766.0013675339554
179500,66,1,2,0,0,1,0,0,692.1584884992997
194500,85,1,2,1,0,0,0,0,1609.9939212402141
206000,101,2,3,0,0,0,0,1,1277.728766476544
239000,97,2,3,0,0,0,0,1,1244.5628500286825
225000,99,2,3,0,0,0,0,1,1261.1458082526133
140000,91,1,2,0,0,0,0,1,981.5798244450552
27000,30,1,1,1,0,0,0,0,1079.8874299301378
220000,126,2,4,0,0,0,0,1,1559.090884427659
199500,79,1,2,0,0,0,0,1,882.0820751014707
199000,73,2,2,0,0,1,0,0,889.3578530429116
162000,70,1,2,0,0,1,0,0,725.3244049471612
199600,76,1,2,0,0,1,0,0,775.0732796189534
150000,76,1,2,0,0,1,0,0,775.0732796189534
230000,58,1,1,0,1,0,0,0,1123.082815846545
160000,73,1,2,0,0,0,0,1,832.3332004296784
180000,89,2,3,0,0,0,0,1,1178.2310171329596
229000,96,1,2,0,0,0,0,1,1023.0372200048821
198000,68,1,1,0,1,0,0,0,1205.9976069661989
132000,90,1,2,0,0,1,0,0,891.1539871864687
237500,78,1,3,0,1,0,0,0,1437.0626783898138
179000,77,1,3,0,0,0,0,1,939.5742570295206
225000,95,2,3,0,0,0,0,1,1227.9798918047518
155000,78,1,2,0,0,0,0,1,873.7905959895053
236500,110,1,2,0,0,1,0,0,1056.9835694257763
120000,32,0,1,0,0,1,0,0,197.014047780642
232000,120,2,3,0,0,1,0,0,1353.132511457265
172500,68,1,2,0,0,0,0,1,790.8758048698515
160000,84,1,2,0,0,0,0,1,923.5394706612976
185000,70,1,2,0,0,1,0,0,725.3244049471612
140000,60,1,1,0,0,0,0,1,650.468831822148
170000,66,1,2,0,0,0,0,1,774.2928466459208
210000,107,2,3,0,0,0,0,1,1327.4776411483363
245000,134,2,3,0,0,0,0,1,1551.3475771714013
195000,110,1,2,0,0,0,0,1,1139.1179275723975
150000,70,1,2,0,0,1,0,0,725.3244049471612
238000,100,2,4,0,0,1,0,0,1261.3780693699382
185000,43,1,2,0,1,0,0,0,1072.785769319045
190000,45,1,1,0,1,0,0,0,1015.2935873909951
240000,172,3,4,0,0,1,0,0,1997.5235761912995
180000,129,0,3,0,0,1,0,0,1149.4378019452447
139000,40,1,1,0,0,1,0,0,402.5048914362192
129000,72,1,3,0,0,1,0,0,815.9825033230726
145000,57,1,2,0,0,1,0,0,617.5351764916113
169000,43,1,1,0,0,1,0,0,427.3793287721154
200000,107,2,3,0,0,0,0,1,1327.4776411483363
152500,86,2,3,0,0,1,0,0,1071.2222216504424
230000,90,2,3,0,0,1,0,0,1104.388138098304
160000,76,1,2,0,0,0,0,1,857.2076377655745
170000,87,1,2,0,0,0,0,1,948.4139079971937
110000,60,1,1,0,0,0,0,1,650.468831822148
220000,56,1,2,0,1,0,0,0,1180.574997774595
246000,107,2,3,0,0,1,0,0,1245.343283001715
230000,88,1,3,0,0,1,0,0,948.6461691145187
168000,50,1,1,0,0,1,0,0,485.419682555873
197000,140,3,4,0,0,1,0,0,1732.1962446084074
157000,86,1,2,0,0,0,0,1,940.1224288852284
123500,31,1,1,0,1,0,0,0,899.2128798234799
177500,72,1,3,0,0,1,0,0,815.9825033230726
184000,60,1,2,0,0,1,0,0,642.4096138275074
150000,66,1,2,0,0,1,0,0,692.1584884992997
220000,65,1,3,0,1,0,0,0,1329.2734499342641
155000,64,1,2,0,0,0,0,1,757.7098884219901
220000,71,2,2,0,0,1,0,0,872.7748948189809
240000,87,1,2,0,0,1,0,0,866.2795498505726
210000,68,1,2,0,0,0,0,1,790.8758048698515
134900,99,2,3,0,0,1,0,0,1179.011450105992
168000,125,1,2,0,0,1,0,0,1181.355756105257
207162,122,2,3,0,0,1,0,0,1369.7154696811958
195000,66,1,2,0,1,0,0,0,1263.4897888942487
200000,48,1,2,0,1,0,0,0,1114.243164878872
181000,87,1,3,0,0,0,0,1,1022.4890481491744
170000,69,1,2,0,0,1,0,0,717.0329258351958
186000,90,2,3,0,0,0,0,1,1186.522496244925
245000,145,2,3,0,0,1,0,0,1560.4194892563994
179000,70,1,2,0,0,0,0,1,807.4587630937823
75000,70,1,2,0,0,1,0,0,725.3244049471612
75000,68,1,2,0,0,1,0,0,708.7414467232304
199000,73,1,2,0,0,0,0,1,832.3332004296784
165000,78,1,2,0,0,0,0,1,873.7905959895053
199500,90,1,2,0,0,0,0,1,973.2883453330899
151000,123,1,3,0,0,1,0,0,1238.847938033307
217500,87,1,3,0,0,0,0,1,1022.4890481491744
220000,78,1,2,0,0,1,0,0,791.6562378428841
179000,69,1,2,0,0,1,0,0,717.0329258351958
200000,84,1,2,0,0,0,0,1,923.5394706612976
209500,54,1,1,1,0,0,0,0,1278.8829286173068
199000,118,2,2,0,0,1,0,0,1262.4744130813538
153000,65,2,2,0,0,1,0,0,823.0260201471887
175200,67,1,2,0,0,1,0,0,700.449967611265
162000,86,1,3,0,0,1,0,0,932.0632108905879
165000,75,2,2,0,0,1,0,0,905.9408112668424
159900,68,1,2,0,0,1,0,0,708.7414467232304
225000,115,2,3,0,0,1,0,0,1311.6751158974382
185000,80,2,3,0,0,0,0,1,1103.607705125271
120000,90,2,3,0,0,1,0,0,1104.388138098304
135000,68,1,2,0,0,1,0,0,708.7414467232304
171000,61,1,2,0,0,1,0,0,650.7010929394728
235000,75,1,2,0,0,1,0,0,766.781800506988
155000,78,0,2,0,0,0,0,1,734.631585229651
215000,80,2,3,0,0,1,0,0,1021.4733469786499
215000,91,1,2,0,0,1,0,0,899.4454662984341
135000,44,1,1,0,0,1,0,0,435.6708078840808
125000,80,1,2,0,0,1,0,0,808.2391960668149
229500,92,2,2,0,0,1,0,0,1046.8959561702538
160000,80,1,2,0,0,1,0,0,808.2391960668149
218000,47,1,1,0,1,0,0,0,1031.8765456149258
144000,31,1,1,0,1,0,0,0,899.2128798234799
210000,92,1,3,0,0,1,0,0,981.8120855623802
168000,77,1,2,0,0,0,0,1,865.4991168775399
230000,78,1,3,0,0,1,0,0,865.7313779948648
150000,96,1,2,0,0,1,0,0,940.902861858261
223250,134,2,3,0,0,1,0,0,1469.2132190247803
150000,48,1,1,0,0,1,0,0,468.83672433194226
219000,90,2,3,0,0,0,0,1,1186.522496244925
170000,98,2,2,0,0,1,0,0,1096.644830842046
235000,78,1,2,0,0,1,0,0,791.6562378428841
245000,55,1,1,0,1,0,0,0,1098.2083785106488
227500,56,1,2,0,1,0,0,0,1180.574997774595
162500,64,1,2,0,0,0,0,1,757.7098884219901
185000,90,1,2,0,0,1,0,0,891.1539871864687
165000,98,1,3,0,1,0,0,0,1602.8922606291212
185000,111,2,3,0,0,0,0,1,1360.6435575961978
225000,110,2,3,0,0,0,0,1,1352.3520784842324
170000,60,1,2,0,0,0,0,1,724.5439719741286
120000,45,1,1,0,0,1,0,0,443.96228699604615
245000,102,2,3,0,0,0,0,1,1286.0202455885094
213000,110,2,3,0,0,1,0,0,1270.2177203376114
135000,70,1,2,0,0,1,0,0,725.3244049471612
189000,60,1,2,0,0,1,0,0,642.4096138275074
187500,94,1,2,0,0,1,0,0,924.3199036343302
200000,68,1,2,0,0,1,0,0,708.7414467232304
199000,56,1,2,0,1,0,0,0,1180.574997774595
135000,66,1,1,0,0,1,0,0,618.0833483473191
135000,132,1,1,0,0,1,0,0,1165.320969737034
140000,66,1,1,0,0,1,0,0,618.0833483473191
160000,53,1,2,0,0,1,0,0,584.3692600437498
165000,60,1,2,0,0,1,0,0,642.4096138275074
155000,53,1,1,0,0,1,0,0,510.2941198917691
159000,56,1,1,0,0,1,0,0,535.1685572276654
160000,86,1,2,0,0,0,0,1,940.1224288852284
145000,67,1,2,0,0,0,0,1,782.5843257578862
150000,74,1,2,0,0,0,0,1,840.6246795416438
175000,63,2,3,0,0,1,0,0,880.5182020752386
155000,83,1,2,0,0,0,0,1,915.2479915493323
180000,86,1,2,0,0,0,0,1,940.1224288852284
182000,62,1,2,0,0,1,0,0,658.9925720514382
145000,79,1,2,0,0,0,0,1,882.0820751014707
169000,74,1,2,0,0,1,0,0,758.4903213950226
159000,58,1,2,0,0,1,0,0,625.8266556035767
200000,143,2,3,0,0,1,0,0,1543.8365310324687
235000,100,2,3,0,0,1,0,0,1187.3029292179576
159900,90,0,3,0,0,1,0,0,826.0701165785952
180000,32,2,0,0,1,0,0,0,972.5882295433189
170000,24,1,1,0,1,0,0,0,841.1725260397222
249000,41,1,1,1,0,0,0,0,1171.0937001617572
189500,32,1,1,0,1,0,0,0,907.5043589354452
139800,73,1,3,0,0,1,0,0,824.273982435038
180000,77,1,2,0,0,1,0,0,783.3647587309188
145000,60,1,2,0,0,1,0,0,642.4096138275074
135000,64,2,2,0,0,0,0,1,896.8688991818443
245000,42,1,2,0,1,0,0,0,1064.4942902070798
145840,82,1,2,0,0,0,0,1,906.9565124373669
190000,67,1,2,0,0,1,0,0,700.449967611265
219000,58,1,2,0,0,1,0,0,625.8266556035767
175000,85,1,2,0,0,0,0,1,931.830949773263
125500,45,1,1,0,0,1,0,0,443.96228699604615
187500,72,1,2,0,0,0,0,1,824.041721317713
195000,111,2,3,0,0,1,0,0,1278.5091994495765
144000,83,2,3,0,0,1,0,0,1046.347784314546
190000,116,2,3,0,0,1,0,0,1319.9665950094036
170000,67,1,2,0,0,1,0,0,700.449967611265
135000,70,1,2,0,0,0,0,1,807.4587630937823
165000,72,1,2,0,0,0,0,1,824.041721317713
210000,97,2,2,0,0,0,0,1,1170.487709876702
189000,78,1,2,0,0,1,0,0,791.6562378428841
189000,60,1,2,0,0,1,0,0,642.4096138275074
189000,72,1,2,0,0,1,0,0,741.9073631710919
120000,62,1,2,0,0,1,0,0,658.9925720514382
139500,66,0,2,0,0,1,0,0,552.9994777394454
220000,111,1,2,0,0,1,0,0,1065.2750485377414
176000,91,0,3,0,0,0,0,1,916.4959538371817
229350,83,2,3,0,0,1,0,0,1046.347784314546
199000,80,1,2,0,0,1,0,0,808.2391960668149
154900,67,1,2,0,0,1,0,0,700.449967611265
160000,98,1,2,0,0,0,0,1,1039.6201782288128
185000,79,1,2,0,0,0,0,1,882.0820751014707
215000,127,1,2,0,0,1,0,0,1197.9387143291876
249000,103,2,3,0,0,1,0,0,1212.1773665538535
175000,81,1,2,0,0,1,0,0,816.5306751787804
199000,72,2,3,0,0,1,0,0,955.141514082927
199000,120,2,3,0,0,1,0,0,1353.132511457265
200000,40,1,1,0,0,1,0,0,402.5048914362192
169000,61,1,2,0,0,1,0,0,650.7010929394728
235000,90,1,2,0,0,1,0,0,891.1539871864687
194000,66,0,1,0,0,1,0,0,478.9243375874648
195000,72,1,2,0,0,1,0,0,741.9073631710919
160000,85,2,3,0,0,1,0,0,1062.9307425384768
185000,85,1,2,0,0,1,0,0,849.6965916266419
215000,83,1,2,0,1,0,0,0,1404.44493379766
199900,72,1,2,0,0,1,0,0,741.9073631710919
228000,113,2,3,0,0,1,0,0,1295.0921576735075
165000,89,2,2,0,0,0,0,1,1104.155876980979
248500,73,1,2,0,1,0,0,0,1321.5301426780063
230000,115,0,3,0,0,0,0,1,1115.4914525243507
185000,48,1,2,0,1,0,0,0,1114.243164878872
245000,88,1,2,0,0,1,0,0,874.571028962538
235000,81,1,1,0,0,0,0,1,824.5898931734209
175000,80,1,2,0,0,1,0,0,808.2391960668149
245000,69,2,4,0,1,0,0,0,1575.6735172939605
219700,150,2,3,0,0,1,0,0,1601.8768848162263
155000,66,1,1,0,0,0,0,1,700.2177064939402
169900,75,2,2,0,0,1,0,0,905.9408112668424
185000,101,1,2,0,0,0,0,1,1064.494615564709
205000,80,2,3,0,0,1,0,0,1021.4733469786499
220000,94,1,3,0,0,0,0,1,1080.5294019329322
195000,63,2,2,0,0,1,0,0,806.4430619232579
160000,119,2,3,0,0,1,0,0,1344.8410323452997
170000,60,1,2,0,0,1,0,0,642.4096138275074
147000,74,0,2,0,0,1,0,0,619.3313106351684
147000,41,1,1,0,1,0,0,0,982.1276709431336
175000,94,1,3,0,0,0,0,1,1080.5294019329322
215000,122,1,2,0,0,1,0,0,1156.4813187693608
199000,100,1,2,0,0,0,0,1,1056.2031364527436
150000,99,0,2,0,0,1,0,0,826.6182884343028
174000,85,1,2,0,0,0,0,1,931.830949773263
159000,93,1,3,0,0,0,0,1,1072.2379228209666
149500,73,1,1,0,0,1,0,0,676.1237021310767
172900,82,0,2,0,0,1,0,0,685.6631435308915
209000,81,1,2,0,0,0,0,1,898.6650333254015
135000,59,0,1,0,0,1,0,0,420.88398380370717
165000,66,1,2,0,0,0,0,1,774.2928466459208
139000,64,1,3,0,0,0,0,1,831.7850285739707
213000,85,2,3,0,0,0,0,1,1145.065100685098
185000,67,1,2,0,0,1,0,0,700.449967611265
179000,91,1,2,0,0,0,0,1,981.5798244450552
210000,68,1,2,0,1,0,0,0,1280.0727471181794
155000,75,2,1,0,0,0,0,1,914.0000292614828
155000,40,1,2,0,0,1,0,0,476.58003158819986
240000,60,1,2,0,0,1,0,0,642.4096138275074
189900,105,2,3,0,0,1,0,0,1228.7603247777843
175000,110,0,3,0,0,1,0,0,991.8996988179026
121500,58,1,1,0,0,1,0,0,551.7515154515961
139500,47,1,1,0,0,0,0,1,542.6796033665981
245000,62,1,2,0,1,0,0,0,1230.3238724463872
165000,86,1,2,0,0,0,0,1,940.1224288852284
182800,80,1,2,0,0,0,0,1,890.373554213436
185000,95,2,2,0,0,0,0,1,1153.9047516527712
179900,109,2,3,0,0,1,0,0,1261.9262412256458
149000,50,1,1,0,0,0,0,1,567.5540407024943
225000,66,1,2,0,0,1,0,0,692.1584884992997
185000,75,1,2,0,0,1,0,0,766.781800506988
230500,100,2,3,0,0,1,0,0,1187.3029292179576
218279,154,2,2,0,0,1,0,0,1560.9676611121072
135000,57,1,1,0,0,1,0,0,543.4600363396307
235000,143,2,3,0,0,1,0,0,1543.8365310324687
159000,74,0,2,0,0,1,0,0,619.3313106351684
119000,51,0,2,0,0,1,0,0,428.6272910599648
160000,98,1,2,0,0,1,0,0,957.4858200821917
127250,75,1,1,0,0,0,0,1,774.8410185016286
171000,90,2,3,0,0,0,0,1,1186.522496244925
190000,65,1,2,0,0,1,0,0,683.8670093873343
220000,76,1,2,0,0,1,0,0,775.0732796189534
105000,69,1,0,0,0,0,0,1,651.0170036778557
130000,67,1,2,0,0,0,0,1,782.5843257578862
130000,63,1,2,0,0,0,0,1,749.4184093100247
115000,65,1,1,0,0,0,0,1,691.9262273819749
150000,38,1,1,0,1,0,0,0,957.2532336072375
225000,40,1,1,0,0,1,0,0,402.5048914362192
180000,43,1,1,0,0,1,0,0,427.3793287721154
197000,109,1,2,0,0,1,0,0,1048.6920903138107
249000,76,1,1,1,0,0,0,0,1461.295469080545
177000,75,2,2,0,0,1,0,0,905.9408112668424
181000,105,2,3,0,0,1,0,0,1228.7603247777843
180000,90,1,2,0,0,0,0,1,973.2883453330899
165000,94,1,2,0,0,0,0,1,1006.4542617809514
182000,98,2,2,0,0,0,0,1,1178.779188988667
199000,70,1,2,0,1,0,0,0,1296.6557053421102
199000,119,0,4,0,0,1,0,0,1140.5981509775718
220000,114,1,3,0,1,0,0,0,1735.5559264205674
170000,58,0,1,1,0,0,0,0,1172.8898343053143
158000,126,2,3,0,0,1,0,0,1402.8813861290573
187000,66,1,2,0,0,1,0,0,692.1584884992997
149000,68,1,2,0,0,0,0,1,790.8758048698515
210000,40,1,1,0,1,0,0,0,973.8361918311682
225000,40,1,1,0,1,0,0,0,973.8361918311682
230000,40,0,1,0,1,0,0,0,834.677181071314
230000,83,1,2,0,0,1,0,0,833.1136334027111
164000,61,1,2,0,0,1,0,0,650.7010929394728
180000,81,2,2,0,0,0,0,1,1037.824044085256
198000,100,2,3,0,0,0,0,1,1269.4372873645787
150000,61,1,2,0,0,1,0,0,650.7010929394728
234000,111,2,2,0,0,1,0,0,1204.434059297596
150000,50,1,2,0,0,1,0,0,559.4948227078537
166250,59,1,2,0,0,1,0,0,634.118134715542
159500,84,1,2,0,0,0,0,1,923.5394706612976
159000,55,1,1,0,0,0,0,1,609.0114362623211
132500,50,1,2,0,0,1,0,0,559.4948227078537
125000,72,1,3,0,0,1,0,0,815.9825033230726
160000,71,1,1,0,0,0,0,1,741.6751020537671
130000,76,1,2,0,0,0,0,1,857.2076377655745
210000,67,1,2,1,0,0,0,0,1460.7472972248374
229900,90,1,2,0,0,1,0,0,891.1539871864687
145000,68,1,2,0,0,1,0,0,708.7414467232304
157000,85,1,1,0,0,1,0,0,775.6214514746613
222500,50,1,2,0,1,0,0,0,1130.8261231028027
139000,46,1,1,0,0,0,0,1,534.3881242546328
240000,73,1,2,0,1,0,0,0,1321.5301426780063
179000,81,1,2,0,0,0,0,1,898.6650333254015
249000,77,1,3,0,0,1,0,0,857.4398988828995
165000,66,1,2,0,0,1,0,0,692.1584884992997
145000,98,2,3,0,0,1,0,0,1170.7199709940269
139800,77,1,2,0,0,1,0,0,783.3647587309188
190000,86,1,2,0,0,0,0,1,940.1224288852284
165000,87,1,2,0,0,1,0,0,866.2795498505726
199000,92,2,2,0,0,0,0,1,1129.0303143168749
185000,34,1,1,0,1,0,0,0,924.087317159376
190000,85,2,2,0,0,0,0,1,1070.9899605331175
180000,53,1,1,0,0,0,0,1,592.4284780383904
189000,85,1,2,0,0,1,0,0,849.6965916266419
145000,94,1,3,0,0,1,0,0,998.3950437863109
195000,89,1,2,0,0,0,0,1,964.9968662211245
175000,36,1,0,1,0,0,0,0,1055.5611644499495
175000,72,1,2,0,0,0,0,1,824.041721317713
248000,42,1,1,0,1,0,0,0,990.419150055099
160000,68,1,2,0,0,1,0,0,708.7414467232304
233000,90,1,2,0,0,1,0,0,891.1539871864687
248000,52,1,1,0,0,1,0,0,502.00264077980376
232000,92,2,3,0,0,0,0,1,1203.1054544688557
170000,114,2,3,0,0,1,0,0,1303.3836367854728
127500,77,1,1,0,0,0,0,1,791.4239767255593
131900,51,1,1,0,0,0,0,1,575.8455198144596
142000,58,1,2,0,0,1,0,0,625.8266556035767
170000,88,2,2,0,0,0,0,1,1095.8643978690134
165000,90000,0,3,0,0,1,0,0,746312.9570733855
175000,92,3,3,0,0,0,0,1,1342.26446522871
200000,45,1,2,0,1,0,0,0,1089.3687275429756
170000,72,1,2,0,0,1,0,0,741.9073631710919
170000,91,1,2,0,0,0,0,1,981.5798244450552
165000,73,1,2,0,0,1,0,0,750.1988422830573
230000,92,1,2,0,0,1,0,0,907.7369454103995
190000,70,1,2,0,0,0,0,1,807.4587630937823
235000,69,1,1,0,1,0,0,0,1214.2890860781642
150000,122,1,3,0,0,1,0,0,1230.5564589213413
99500,79,1,2,0,0,1,0,0,799.9477169548495
193000,85,1,2,0,0,1,0,0,849.6965916266419
145000,61,1,2,0,0,1,0,0,650.7010929394728
