,Price,Address,Prop_type,Size,Bath,Bed
78, 389 000 € ," Lisboa -   Lisboa, Olivais  ",Condo/Apartment,  78 m2 ,  1 ,  0 
79, 305 000 € ," Lisboa -   Cascais, Cascais e Estoril  ",Condo/Apartment,  114 m2 ,  2 ,  2 
80, 259 000 € ," Lisboa -   Amadora, Águas Livres  ",Condo/Apartment,  65 m2 ,  1 ,  2 
81, 322 000 € ," Lisboa -   Lisboa, Marvila  ",Condo/Apartment,  92 m2 ,  2 ,  2 
82, 250 000 € ," Lisboa -   Amadora, Águas Livres  ",Condo/Apartment,  80 m2 ,  1 ,  2 
83, 355 000 € ," Lisboa -   Odivelas, Pontinha e Famões  ",Condo/Apartment,  123 m2 ,  3 ,  2 
84, 360 000 € ," Lisboa -   Lisboa, Benfica  ",Condo/Apartment,  123 m2 ,  2 ,  4 
85, 335 000 € ," Lisboa -   Odivelas, Póvoa de Santo Adrião e Olival Basto  ",Condo/Apartment,  102 m2 ,  2 ,  3 
86, 380 000 € ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  103 m2 ,  2 ,  4 
87, 259 000 € ," Lisboa -   Mafra, Malveira e São Miguel de Alcainça  ",Condo/Apartment,  143 m2 ,  2 ,  3 
88, 250 000 € ," Lisboa -   Sintra, Algueirão-Mem Martins  ",Condo/Apartment,  110 m2 ,  1 ,  2 
89, 345 000 € ," Lisboa -   Lisboa, Santo António  ",Condo/Apartment,  43 m2 ,  1 ,  1 
90, 270 000 € ," Lisboa -   Odivelas, Póvoa de Santo Adrião e Olival Basto  ",Condo/Apartment,  82 m2 ,  2 ,  3 
91, 250 000 € ," Lisboa -   Oeiras, Carnaxide e Queijas  ",Condo/Apartment,  67 m2 ,  1 ,  2 
92, 420 000 € ," Lisboa -   Lisboa, Lumiar  ",Condo/Apartment,  106 m2 ,  2 ,  2 
93, 260 000 € ," Lisboa -   Lisboa, Benfica  ",Condo/Apartment,  70 m2 ,  1 ,  2 
94, 260 000 € ," Lisboa -   Sintra, Cacém e São Marcos  ",Condo/Apartment,  102 m2 ,  2 ,  3 
95, 342 700 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  96 m2 ,  2 ,  4 
96, 395 000 € ," Lisboa -   Cascais, São Domingos de Rana  ",Condo/Apartment,  118 m2 ,  2 ,  3 
