,Price,Address,Prop_type,Size,Bath,Bed
92, 300 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  119 m2 ,  2 ,  2 
93, 135 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  45 m2 ,  1 ,  1 
94, 129 000 € ," Porto -   Valongo, Ermesinde  ",Condo/Apartment,  84 m2 ,  1 ,  2 
95, 159 990 € ," Porto -   Paços de Ferreira, Frazão Arreigada  ",Condo/Apartment,  143 m2 ,  2 ,  3 
96, 209 500 € ," Porto -   Valongo, Ermesinde  ",Condo/Apartment,  129 m2 ,  2 ,  3 
97, 210 000 € ," Porto -   Matosinhos, Matosinhos e Leça da Palmeira  ",Condo/Apartment,  63 m2 ,  1 ,  1 
98, 360 000 € ," Porto -   Matosinhos, Matosinhos e Leça da Palmeira  ",Condo/Apartment,  97 m2 ,  2 ,  2 
99, 135 000 € ," Porto -   Matosinhos, Custóias, Leça do Balio e Guifões  ",Condo/Apartment,  48 m2 ,  1 ,  1 
100, 270 000 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  133 m2 ,  2 ,  2 
101, 235 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  130 m2 ,  2 ,  2 
102, 295 000 € ," Porto -   Gondomar, Gondomar (São Cosme), Valbom e Jovim  ",Condo/Apartment,  182 m2 ,  3 ,  4 
103, 41 000 € ," Porto -   Vila Nova de Gaia, Oliveira do Douro  ",Condo/Apartment,  69 m2 ,  2 ,  1 
104, 235 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  55 m2 ,  2 ,  1 
105, 158 500 € ," Porto -   Matosinhos, Custóias, Leça do Balio e Guifões  ",Condo/Apartment,  96 m2 ,  1 ,  2 
106, 159 900 € ," Porto -   Santo Tirso, Aves  ",Condo/Apartment,  100 m2 ,  2 ,  2 
107, 145 000 € ," Porto -   Valongo, Ermesinde  ",Condo/Apartment,  95 m2 ,  2 ,  2 
108, 144 990 € ," Porto -   Gondomar, Gondomar (São Cosme), Valbom e Jovim  ",Condo/Apartment,  109 m2 ,  2 ,  3 
109, 319 000 € ," Porto -   Paredes, Paredes  ",Condo/Apartment,  158 m2 ,  3 ,  3 
110, 269 900 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  214 m2 ,  2 ,  3 
111, 328 000 € ," Porto -   Vila Nova de Gaia, Mafamude e Vilar do Paraíso  ",Condo/Apartment,  158 m2 ,  3 ,  3 
112, 154 000 € ," Porto -   Póvoa de Varzim, Aver-o-Mar, Amorim e Terroso  ",Condo/Apartment,  51 m2 ,  1 ,  1 
113, 192 000 € ," Porto -   Paredes, Gandra  ",Condo/Apartment,  88 m2 ,  2 ,  2 
114, 140 000 € ," Porto -   Valongo, Alfena  ",Condo/Apartment,  78 m2 ,  1 ,  2 
115, 167 500 € ," Porto -   Gondomar, Baguim do Monte  ",Condo/Apartment,  72 m2 ,  1 ,  2 
116, 160 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  90 m2 ,  2 ,  2 
117, 194 500 € ," Porto -   Maia, Cidade da Maia  ",Condo/Apartment,  101 m2 ,  2 ,  2 
118, 249 000 € ," Porto -   Paços de Ferreira, Paços de Ferreira  ",Condo/Apartment,  126 m2 ,  2 ,  3 
119, 190 000 € ," Porto -   Porto, Campanhã  ",Condo/Apartment,  83 m2 ,  1 ,  3 
120, 185 000 € ," Porto -   Matosinhos, Matosinhos e Leça da Palmeira  ",Condo/Apartment,  91 m2 ,  1 ,  2 
121, 479 000 € ," Porto -   Matosinhos, Matosinhos e Leça da Palmeira  ",Condo/Apartment,  142 m2 ,  4 ,  3 
122, 250 000 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  83 m2 ,  2 ,  2 
123, 164 000 € ," Porto -   Vila Nova de Gaia, Vilar de Andorinho  ",Condo/Apartment,  148 m2 ,  2 ,  3 
124, 327 000 € ," Porto -   Vila do Conde, Árvore  ",Condo/Apartment,  100 m2 ,  2 ,  2 
125, 520 000 € ," Porto -   Matosinhos, Matosinhos e Leça da Palmeira  ",Condo/Apartment,  89 m2 ,  2 ,  2 
126, 134 900 € ," Porto -   Gondomar, Baguim do Monte  ",Condo/Apartment,  92 m2 ,  1 ,  2 
127, 174 900 € ," Porto -   Vila Nova de Gaia, Madalena  ",Condo/Apartment,  111 m2 ,  2 ,  2 
128, 450 000 € ," Porto -   Vila Nova de Gaia, Canidelo  ",Condo/Apartment,  87 m2 ,  2 ,  2 
129, 530 000 € ," Porto -   Vila Nova de Gaia, Canidelo  ",Condo/Apartment,  127 m2 ,  3 ,  3 
130, 420 000 € ," Porto -   Vila Nova de Gaia, Canidelo  ",Condo/Apartment,  100 m2 ,  2 ,  2 
131, 475 000 € ," Porto -   Vila Nova de Gaia, Canidelo  ",Condo/Apartment,  122 m2 ,  2 ,  3 
132, 395 000 € ," Porto -   Vila Nova de Gaia, Canidelo  ",Condo/Apartment,  104 m2 ,  2 ,  2 
133, 520 000 € ," Porto -   Porto, Aldoar, Foz do Douro e Nevogilde  ",Condo/Apartment,  135 m2 ,  2 ,  3 
134, 1 690 000 € ," Porto -   Vila Nova de Gaia, Canidelo  ",Condo/Apartment,  272 m2 ,  5 ,  4 
135, 149 900 € ," Porto -   Maia, Águas Santas  ",Condo/Apartment,  82 m2 ,  1 ,  2 
136, 154 999 € ," Porto -   Trofa, Bougado (São Martinho e Santiago)  ",Condo/Apartment,  130 m2 ,  2 ,  3 
137, 149 000 € ," Porto -   Paços de Ferreira, Paços de Ferreira  ",Condo/Apartment,  111 m2 ,  2 ,  2 
138, 260 000 € ," Porto -   Vila Nova de Gaia, Canidelo  ",Condo/Apartment,  120 m2 ,  3 ,  2 
139, 140 000 € ," Porto -   Maia, Águas Santas  ",Condo/Apartment,  87 m2 ,  1 ,  2 
140, 181 800 € ," Porto -   Vila Nova de Gaia, Oliveira do Douro  ",Condo/Apartment,  81 m2 ,  2 ,  2 
141, 219 000 € ," Porto -   Vila Nova de Gaia, Madalena  ",Condo/Apartment,  109 m2 ,  2 ,  3 
142, 152 000 € ," Porto -   Lousada, Lustosa e Barrosas (Santo Estêvão)  ",Condo/Apartment,  130 m2 ,  2 ,  4 
143, 320 000 € ," Porto -   Vila Nova de Gaia, São Felix da Marinha  ",Condo/Apartment,  149 m2 ,  3 ,  3 
144, 160 000 € ," Porto -   Valongo, Ermesinde  ",Condo/Apartment,  88 m2 ,  2 ,  3 
145, 167 500 € ," Porto -   Vila do Conde, Labruge  ",Condo/Apartment,  58 m2 ,  1 ,  1 
146, 129 900 € ," Porto -   Porto, Ramalde  ",Condo/Apartment,  57 m2 ,  1 ,  1 
147, 360 000 € ," Porto -   Maia, Águas Santas  ",Condo/Apartment,  148 m2 ,  3 ,  3 
148, 274 900 € ," Porto -   Porto, Aldoar, Foz do Douro e Nevogilde  ",Condo/Apartment,  95 m2 ,  2 ,  3 
149, 134 000 € ," Porto -   Trofa, Coronado (São Romão e São Mamede)  ",Condo/Apartment,  103 m2 ,  1 ,  2 
150, 150 000 € ," Porto -   Trofa, Bougado (São Martinho e Santiago)  ",Condo/Apartment,  100 m2 ,  2 ,  3 
151, 415 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  116 m2 ,  2 ,  3 
152, 219 500 € ," Porto -   Matosinhos, Matosinhos e Leça da Palmeira  ",Condo/Apartment,  68 m2 ,  1 ,  2 
153, 198 000 € ," Porto -   Matosinhos, São Mamede de Infesta e Senhora da Hora  ",Condo/Apartment,  94 m2 ,  2 ,  2 
154, 178 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  40 m2 ,  1 ,  0 
155, 200 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  66 m2 ,  1 ,  2 
156, 295 000 € ," Porto -   Porto, Bonfim  ",Condo/Apartment,  85 m2 ,  1 ,  2 
157, 238 000 € ," Porto -   Porto, Aldoar, Foz do Douro e Nevogilde  ",Condo/Apartment,  106 m2 ,  2 ,  3 
158, 194 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  74 m2 ,  1 ,  1 
159, 140 000 € ," Porto -   Gondomar, Baguim do Monte  ",Condo/Apartment,  70 m2 ,  2 ,  2 
160, 150 000 € ," Porto -   Valongo, Ermesinde  ",Condo/Apartment,  90 m2 ,  1 ,  2 
161, 269 900 € ," Porto -   Vila Nova de Gaia, Oliveira do Douro  ",Condo/Apartment,  138 m2 ,  4 ,  3 
162, 134 000 € ," Porto -   Vila Nova de Gaia, Vilar de Andorinho  ",Condo/Apartment,  54 m2 ,  1 ,  2 
163, 299 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  180 m2 ,  2 ,  3 
164, 150 000 € ," Porto -   Vila Nova de Gaia, Vilar de Andorinho  ",Condo/Apartment,  68 m2 ,  1 ,  2 
165, 145 000 € ," Porto -   Valongo, Ermesinde  ",Condo/Apartment,  69 m2 ,  2 ,  2 
166, 299 000 € ," Porto -   Póvoa de Varzim, Póvoa de Varzim, Beiriz e Argivai  ",Condo/Apartment,  90 m2 ,  2 ,  3 
167, 165 000 € ," Porto -   Matosinhos, São Mamede de Infesta e Senhora da Hora  ",Condo/Apartment,  75 m2 ,  1 ,  2 
168, 135 000 € ," Porto -   Vila do Conde, Fornelo e Vairão  ",Condo/Apartment,  82 m2 ,  2 ,  2 
169, 235 000 € ," Porto -   Gondomar, Gondomar (São Cosme), Valbom e Jovim  ",Condo/Apartment,  125 m2 ,  3 ,  3 
170, 149 000 € ," Porto -   Matosinhos, São Mamede de Infesta e Senhora da Hora  ",Condo/Apartment,  44 m2 ,  1 ,  1 
171, 185 000 € ," Porto -   Maia, Águas Santas  ",Condo/Apartment,  94 m2 ,  2 ,  2 
172, 259 500 € ," Porto -   Matosinhos, São Mamede de Infesta e Senhora da Hora  ",Condo/Apartment,  100 m2 ,  2 ,  3 
173, 750 000 € ," Porto -   Porto, Lordelo do Ouro e Massarelos  ",Condo/Apartment,  160 m2 ,  3 ,  3 
174, 195 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  106 m2 ,  1 ,  2 
175, 144 900 € ," Porto -   Vila Nova de Gaia, Oliveira do Douro  ",Condo/Apartment,  73 m2 ,  2 ,  3 
176, 249 900 € ," Porto -   Vila Nova de Gaia, São Felix da Marinha  ",Condo/Apartment,  101 m2 ,  2 ,  2 
177, 149 900 € ," Porto -   Vila Nova de Gaia, Canidelo  ",Condo/Apartment,  125 m2 ,  2 ,  3 
178, 189 000 € ," Porto -   Gondomar, Gondomar (São Cosme), Valbom e Jovim  ",Condo/Apartment,  108 m2 ,  2 ,  2 
179, 200 000 € ," Porto -   Matosinhos, São Mamede de Infesta e Senhora da Hora  ",Condo/Apartment,  73 m2 ,  1 ,  2 
180, 195 000 € ," Porto -   Matosinhos, São Mamede de Infesta e Senhora da Hora  ",Condo/Apartment,  85 m2 ,  1 ,  1 
181, 153 000 € ," Porto -   Maia, Nogueira e Silva Escura  ",Condo/Apartment,  97 m2 ,  2 ,  2 
182, 280 000 € ," Porto -   Maia, Castêlo da Maia  ",Condo/Apartment,  135 m2 ,  3 ,  3 
183, 335 000 € ," Porto -   Porto, Paranhos  ",Condo/Apartment,  131 m2 ,  2 ,  3 
184, 95 000 € ," Porto -   Valongo, Valongo  ",Condo/Apartment,  65 m2 ,  1 ,  2 
185, 420 000 € ," Porto -   Matosinhos, Matosinhos e Leça da Palmeira  ",Condo/Apartment,  136 m2 ,  2 ,  3 
186, 360 000 € ," Porto -   Maia, Cidade da Maia  ",Condo/Apartment,  147 m2 ,  3 ,  3 
187, 220 000 € ," Porto -   Paços de Ferreira, Paços de Ferreira  ",Condo/Apartment,  133 m2 ,  3 ,  3 
188, 165 000 € ," Porto -   Maia, Águas Santas  ",Condo/Apartment,  89 m2 ,  2 ,  2 
