Price,Address,Prop_type,Size,Bath,Bed
 152 000 € ," Lisboa -   Alenquer, Carregado e Cadafais  ",Condo/Apartment,  86 m2 ,  1 ,3
 139 000 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  85 m2 ,  1 ,1
 148 000 € ," Lisboa -   Sintra, Agualva e Mira-Sintra  ",Condo/Apartment,  74 m2 ,  1 ,2
 240 000 € ," Lisboa -   Lisboa, Campo de Ourique  ",Condo/Apartment,  52 m2 ,  1 ,2
 235 000 € ," Lisboa -   Odivelas, Póvoa de Santo Adrião e Olival Basto  ",Condo/Apartment,  85 m2 ,  1 ,3
 215 000 € ," Lisboa -   Alenquer, Carregado e Cadafais  ",Condo/Apartment,  130 m2 ,  3 ,4
 210 900 € ," Lisboa -   Alenquer, Carregado e Cadafais  ",Condo/Apartment,  117 m2 ,  2 ,3
 187 000 € ," Lisboa -   Amadora, Mina de Água  ",Condo/Apartment,  93 m2 ,  1 ,2
 199 000 € ," Lisboa -   Sintra, Cacém e São Marcos  ",Condo/Apartment,  120 m2 ,  2 ,3
 174 000 € ," Lisboa -   Alenquer, Alenquer (Santo Estêvão e Triana)  ",Condo/Apartment,  114 m2 ,  1 ,2
 245 000 € ," Lisboa -   Cascais, Alcabideche  ",Condo/Apartment,  88 m2 ,  1 ,2
 209 000 € ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Condo/Apartment,  109 m2 ,  2 ,3
 170 000 € ," Lisboa -   Sintra, Cacém e São Marcos  ",Condo/Apartment,  70 m2 ,  1 ,2
 195 000 € ," Lisboa -   Loures, Santo António dos Cavaleiros e Frielas  ",Condo/Apartment,  87 m2 ,  2 ,3
 230 000 € ," Lisboa -   Oeiras, Barcarena  ",Condo/Apartment,  72 m2 ,  0 ,2
 229 000 € ," Lisboa -   Mafra, Venda do Pinheiro e Santo Estêvão das Galés  ",Condo/Apartment,  92 m2 ,  1 ,2
 99 000 € ," Lisboa -   Loures, Santo António dos Cavaleiros e Frielas  ",Condo/Apartment,  60 m2 ,  1 ,3
 150 000 € ," Lisboa -   Amadora, Águas Livres  ",Condo/Apartment,  70 m2 ,  1 ,2
 167 000 € ," Lisboa -   Amadora, Águas Livres  ",Condo/Apartment,  85 m2 ,  1 ,2
 150 000 € ," Lisboa -   Sintra, Algueirão-Mem Martins  ",Condo/Apartment,  75 m2 ,  1 ,1
 175 000 € ," Lisboa -   Amadora, Águas Livres  ",Condo/Apartment,  78 m2 ,  1 ,2
 159 000 € ," Lisboa -   Sintra, Algueirão-Mem Martins  ",Condo/Apartment,  33 m2 ,  1 ,1
 190 000 € ," Lisboa -   Sintra, Cacém e São Marcos  ",Condo/Apartment,  88 m2 ,  1 ,2
 111 000 € ," Lisboa -   Vila Franca de Xira, Vila Franca de Xira  ",Condo/Apartment,  56 m2 ,  1 ,2
 150 000 € ," Lisboa -   Sintra, Cacém e São Marcos  ",Condo/Apartment,  83 m2 ,  2 ,1
 135 000 € ," Lisboa -   Lisboa, Santo António  ",Condo/Apartment,  29 m2 ,  1 ,0
 184 000 € ," Lisboa -   Amadora, Águas Livres  ",Condo/Apartment,  80 m2 ,  2 ,3
 170 000 € ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  71 m2 ,  1 ,2
 223 250 € ," Lisboa -   Sintra, Massamá e Monte Abraão  ",Condo/Apartment,  80 m2 ,  1 ,2
 199 900 € ," Lisboa -   Sintra, Agualva e Mira-Sintra  ",Condo/Apartment,  94 m2 ,  1 ,2
 169 000 € ," Lisboa -   Amadora, Águas Livres  ",Condo/Apartment,  72 m2 ,  1 ,2
 167 000 € ," Lisboa -   Sintra, Cacém e São Marcos  ",Condo/Apartment,  71 m2 ,  1 ,3
 162 500 € ," Lisboa -   Sintra, Queluz e Belas  ",Condo/Apartment,  79 m2 ,  1 ,2
 196 900 € ," Lisboa -   Sintra, Algueirão-Mem Martins  ",Condo/Apartment,  89 m2 ,  1 ,2
 198 000 € ," Lisboa -   Lisboa, Penha de França  ",Condo/Apartment,  50 m2 ,  1 ,1
 165 000 € ," Lisboa -   Alenquer, Alenquer (Santo Estêvão e Triana)  ",Condo/Apartment,  90 m2 ,  1 ,2
 190 000 € ," Lisboa -   Sintra, Algueirão-Mem Martins  ",Condo/Apartment,  88 m2 ,  1 ,2
 185 000 € ," Lisboa -   Amadora, Águas Livres  ",Condo/Apartment,  75 m2 ,  1 ,2
 225 000 € ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Condo/Apartment,  88 m2 ,  1 ,2
 105 000 € ," Lisboa -   Lisboa, Penha de França  ",Condo/Apartment,  51 m2 ,  1 ,2
 165 000 € ," Lisboa -   Alenquer, Carregado e Cadafais  ",Condo/Apartment,  94 m2 ,  1 ,2
 165 000 € ," Lisboa -   Loures, Loures  ",Condo/Apartment,  45 m2 ,  1 ,1
 130 000 € ," Lisboa -   Azambuja, Aveiras de Cima  ",Condo/Apartment,  91 m2 ,  1 ,2
 165 000 € ," Lisboa -   Sintra, Queluz e Belas  ",Condo/Apartment,  68 m2 ,  1 ,2
 179 000 € ," Lisboa -   Amadora, Mina de Água  ",Condo/Apartment,  76 m2 ,  2 ,3
 235 000 € ," Lisboa -   Lisboa, São Vicente  ",Condo/Apartment,  60 m2 ,  1 ,2
 144 900 € ," Lisboa -   Sintra, Cacém e São Marcos  ",Condo/Apartment,  65 m2 ,  0 ,2
 197 000 € ," Lisboa -   Amadora, Águas Livres  ",Condo/Apartment,  85 m2 ,  1 ,2
 249 000 € ," Lisboa -   Sintra, Algueirão-Mem Martins  ",Condo/Apartment,  85 m2 ,  2 ,2
 199 000 € ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  82 m2 ,  1 ,1
 230 000 € ," Lisboa -   Amadora, Falagueira - Venda Nova  ",Condo/Apartment,  104 m2 ,  2 ,4
 155 000 € ," Lisboa -   Amadora, Mina de Água  ",Condo/Apartment,  75 m2 ,  2 ,2
 186 000 € ," Lisboa -   Loures, Santo António dos Cavaleiros e Frielas  ",Condo/Apartment,  75 m2 ,  1 ,3
 235 000 € ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Condo/Apartment,  125 m2 ,  2 ,3
 157 500 € ," Lisboa -   Vila Franca de Xira, Castanheira do Ribatejo e Cachoeiras  ",Condo/Apartment,  97 m2 ,  2 ,3
 180 000 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  84 m2 ,  2 ,3
 225 000 € ," Lisboa -   Torres Vedras, A dos Cunhados e Maceira  ",Condo/Apartment,  143 m2 ,  2 ,3
 195 000 € ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Condo/Apartment,  90 m2 ,  2 ,3
 185 000 € ," Lisboa -   Sintra, Queluz e Belas  ",Condo/Apartment,  89 m2 ,  1 ,3
 218 500 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  110 m2 ,  2 ,2
 195 000 € ," Lisboa -   Sintra, Massamá e Monte Abraão  ",Condo/Apartment,  87 m2 ,  1 ,2
 142 500 € ," Lisboa -   Torres Vedras, Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães  ",Condo/Apartment,  72 m2 ,  1 ,2
 240 000 € ," Lisboa -   Sintra, Algueirão-Mem Martins  ",Condo/Apartment,  105 m2 ,  2 ,2
 220 000 € ," Lisboa -   Lisboa, Parque das Nações  ",Condo/Apartment,  72 m2 ,  1 ,2
 157 900 € ," Lisboa -   Odivelas, Odivelas  ",Condo/Apartment,  74 m2 ,  1 ,2
 165 000 € ," Lisboa -   Sintra, Massamá e Monte Abraão  ",Condo/Apartment,  92 m2 ,  1 ,2
 199 900 € ," Lisboa -   Amadora, Venteira  ",Condo/Apartment,  84 m2 ,  1 ,2
 195 000 € ," Lisboa -   Lisboa, Santo António  ",Condo/Apartment,  34 m2 ,  1 ,1
 197 000 € ," Lisboa -   Odivelas, Odivelas  ",Condo/Apartment,  95 m2 ,  1 ,3
 164 500 € ," Lisboa -   Amadora, Mina de Água  ",Condo/Apartment,  73 m2 ,  1 ,2
 218 000 € ," Lisboa -   Torres Vedras, Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães  ",Condo/Apartment,  80 m2 ,  1 ,2
 189 000 € ," Lisboa -   Amadora, Mina de Água  ",Condo/Apartment,  58 m2 ,  1 ,0
 225 000 € ," Lisboa -   Amadora, Encosta do Sol  ",Condo/Apartment,  84 m2 ,  1 ,2
 180 000 € ," Lisboa -   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  ",Condo/Apartment,  101 m2 ,  2 ,2
 160 000 € ," Lisboa -   Loures, Loures  ",Condo/Apartment,  43 m2 ,  1 ,1
 235 000 € ," Lisboa -   Lisboa, Penha de França  ",Condo/Apartment,  48 m2 ,  1 ,1
 163 000 € ," Lisboa -   Loures, Santo António dos Cavaleiros e Frielas  ",Condo/Apartment,  78 m2 ,  1 ,2
 182 000 € ," Lisboa -   Amadora, Falagueira - Venda Nova  ",Condo/Apartment,  73 m2 ,  1 ,2
 175 000 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  90 m2 ,  2 ,3
 193 000 € ," Lisboa -   Sintra, Agualva e Mira-Sintra  ",Condo/Apartment,  102 m2 ,  2 ,3
 180 000 € ," Lisboa -   Lisboa, São Vicente  ",Condo/Apartment,  32 m2 ,  1 ,1
 203 000 € ," Lisboa -   Alenquer, Alenquer (Santo Estêvão e Triana)  ",Condo/Apartment,  121 m2 ,  2 ,3
 135 000 € ," Lisboa -   Sintra, Massamá e Monte Abraão  ",Condo/Apartment,  38 m2 ,  1 ,1
 209 000 € ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Condo/Apartment,  108 m2 ,  1 ,2
 168 000 € ," Lisboa -   Vila Franca de Xira, Alhandra, São João dos Montes e Calhandriz  ",Condo/Apartment,  91 m2 ,  2 ,3
 105 000 € ," Lisboa -   Odivelas, Pontinha e Famões  ",Condo/Apartment,  42 m2 ,  1 ,2
 155 000 € ," Lisboa -   Alenquer, Carregado e Cadafais  ",Condo/Apartment,  102 m2 ,  2 ,3
 195 000 € ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Condo/Apartment,  57 m2 ,  1 ,1
 229 900 € ," Lisboa -   Amadora, Venteira  ",Condo/Apartment,  104 m2 ,  2 ,4
 165 000 € ," Lisboa -   Amadora, Venteira  ",Condo/Apartment,  54 m2 ,  1 ,2
 179 500 € ," Lisboa -   Loures, Loures  ",Condo/Apartment,  108 m2 ,  2 ,3
 244 000 € ," Lisboa -   Lisboa, Misericórdia  ",Condo/Apartment,  70 m2 ,  1 ,1
 195 000 € ," Lisboa -   Lisboa, Misericórdia  ",Condo/Apartment,  40 m2 ,  1 ,1
 210 000 € ," Lisboa -   Loures, Loures  ",Condo/Apartment,  43 m2 ,  1 ,1
 160 000 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  84 m2 ,  2 ,3
 190 000 € ," Lisboa -   Amadora, Falagueira - Venda Nova  ",Condo/Apartment,  84 m2 ,  1 ,3
 167 500 € ," Lisboa -   Amadora, Venteira  ",Condo/Apartment,  64 m2 ,  1 ,2
 245 000 € ," Lisboa -   Lisboa, São Domingos de Benfica  ",Condo/Apartment,  100 m2 ,  2 ,4
 239 500 € ," Lisboa -   Loures, Loures  ",Condo/Apartment,  72 m2 ,  1 ,2
 140 000 € ," Lisboa -   Loures, Santo António dos Cavaleiros e Frielas  ",Condo/Apartment,  65 m2 ,  1 ,2
 180 000 € ," Lisboa -   Odivelas, Odivelas  ",Condo/Apartment,  80 m2 ,  1 ,3
 139 950 € ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Condo/Apartment,  65 m2 ,  0 ,2
 215 000 € ," Lisboa -   Amadora, Mina de Água  ",Condo/Apartment,  96 m2 ,  1 ,2
 165 000 € ," Lisboa -   Sintra, Algueirão-Mem Martins  ",Condo/Apartment,  96 m2 ,  2 ,2
 213 750 € ," Lisboa -   Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo  ",Condo/Apartment,  77 m2 ,  1 ,2
 185 000 € ," Lisboa -   Oeiras, Barcarena  ",Condo/Apartment,  86 m2 ,  1 ,2
 198 000 € ," Lisboa -   Oeiras, Porto Salvo  ",Condo/Apartment,  50 m2 ,  1 ,1
 169 000 € ," Lisboa -   Lisboa, Misericórdia  ",Condo/Apartment,  51 m2 ,  1 ,1
 135 000 € ," Lisboa -   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  ",Condo/Apartment,  69 m2 ,  1 ,2
 117 800 € ," Lisboa -   Vila Franca de Xira, Vila Franca de Xira  ",Condo/Apartment,  72 m2 ,  1 ,2
 103 500 € ," Lisboa -   Vila Franca de Xira, Vila Franca de Xira  ",Condo/Apartment,  56 m2 ,  1 ,2
 189 500 € ," Lisboa -   Alenquer, Carregado e Cadafais  ",Condo/Apartment,  118 m2 ,  2 ,3
 185 000 € ," Lisboa -   Odivelas, Póvoa de Santo Adrião e Olival Basto  ",Condo/Apartment,  71 m2 ,  1 ,3
 234 000 € ," Lisboa -   Cascais, Cascais e Estoril  ",Condo/Apartment,  111 m2 ,  2 ,3
 235 000 € ," Lisboa -   Lisboa, Misericórdia  ",Condo/Apartment,  45 m2 ,  1 ,1
 185 000 € ," Lisboa -   Vila Franca de Xira, Alhandra, São João dos Montes e Calhandriz  ",Condo/Apartment,  99 m2 ,  2 ,3
 198 000 € ," Lisboa -   Lisboa, Alvalade  ",Condo/Apartment,  50 m2 ,  1 ,1
 185 000 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  88 m2 ,  2 ,2
 160 000 € ," Lisboa -   Cascais, São Domingos de Rana  ",Condo/Apartment,  55 m2 ,  1 ,2
 175 750 € ," Lisboa -   Oeiras, Barcarena  ",Condo/Apartment,  70 m2 ,  1 ,2
 172 000 € ," Lisboa -   Amadora, Venteira  ",Condo/Apartment,  60 m2 ,  1 ,2
 209 000 € ," Lisboa -   Alenquer, Carregado e Cadafais  ",Condo/Apartment,  196 m2 ,  2 ,3
 169 000 € ," Lisboa -   Loures, Moscavide e Portela  ",Condo/Apartment,  47 m2 ,  1 ,1
 190 000 € ," Lisboa -   Alenquer, Alenquer (Santo Estêvão e Triana)  ",Condo/Apartment,  86 m2 ,  2 ,2
 159 000 € ," Lisboa -   Amadora, Mina de Água  ",Condo/Apartment,  63 m2 ,  1 ,2
 240 000 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  126 m2 ,  2 ,3
 230 000 € ," Lisboa -   Loures, Santa Iria de Azoia, São João da Talha e Bobadela  ",Condo/Apartment,  107 m2 ,  2 ,3
 225 000 € ," Lisboa -   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  ",Condo/Apartment,  83 m2 ,  1 ,2
 229 750 € ," Lisboa -   Lisboa, São Vicente  ",Condo/Apartment,  50 m2 ,  1 ,1
 240 000 € ," Lisboa -   Sintra, Cacém e São Marcos  ",Condo/Apartment,  122 m2 ,  2 ,3
 163 900 € ," Lisboa -   Amadora, Mina de Água  ",Condo/Apartment,  72 m2 ,  2 ,2
 185 000 € ," Lisboa -   Sintra, Massamá e Monte Abraão  ",Condo/Apartment,  66 m2 ,  1 ,2
 215 000 € ," Lisboa -   Sintra, Agualva e Mira-Sintra  ",Condo/Apartment,  86 m2 ,  2 ,3
 235 000 € ," Lisboa -   Loures, Loures  ",Condo/Apartment,  78 m2 ,  1 ,2
 160 000 € ," Lisboa -   Vila Franca de Xira, Vila Franca de Xira  ",Condo/Apartment,  90 m2 ,  1 ,3
 160 000 € ," Lisboa -   Vila Franca de Xira, Vila Franca de Xira  ",Condo/Apartment,  109 m2 ,  2 ,3
 175 000 € ," Lisboa -   Sintra, Cacém e São Marcos  ",Condo/Apartment,  75 m2 ,  1 ,2
 175 000 € ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Condo/Apartment,  115 m2 ,  2 ,3
 180 000 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  88 m2 ,  1 ,2
 175 000 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  93 m2 ,  2 ,3
 215 000 € ," Lisboa -   Amadora, Mina de Água  ",Condo/Apartment,  95 m2 ,  2 ,3
 219 000 € ," Lisboa -   Cascais, Cascais e Estoril  ",Condo/Apartment,  44 m2 ,  1 ,1
 234 900 € ," Lisboa -   Loures, Sacavém e Prior Velho  ",Condo/Apartment,  117 m2 ,  2 ,3
 210 000 € ," Lisboa -   Sintra, Massamá e Monte Abraão  ",Condo/Apartment,  116 m2 ,  2 ,2
 238 200 € ," Lisboa -   Lisboa, Misericórdia  ",Condo/Apartment,  23 m2 ,  1 ,0
 179 700 € ," Lisboa -   Lisboa, Beato  ",Condo/Apartment,  46 m2 ,  1 ,2
 180 000 € ," Lisboa -   Odivelas, Odivelas  ",Condo/Apartment,  82 m2 ,  1 ,2
 210 000 € ," Lisboa -   Odivelas, Odivelas  ",Condo/Apartment,  77 m2 ,  2 ,3
 152 000 € ," Lisboa -   Azambuja, Azambuja  ",Condo/Apartment,  117 m2 ,  2 ,3
 249 000 € ," Lisboa -   Lisboa, Santa Maria Maior  ",Condo/Apartment,  50 m2 ,  1 ,1
 240 000 € ," Lisboa -   Sintra, Almargem do Bispo, Pêro Pinheiro e Montelavar  ",Condo/Apartment,  96 m2 ,  1 ,2
 245 000 € ," Lisboa -   Sintra, Almargem do Bispo, Pêro Pinheiro e Montelavar  ",Condo/Apartment,  99 m2 ,  1 ,2
 245 000 € ," Lisboa -   Sintra, Almargem do Bispo, Pêro Pinheiro e Montelavar  ",Condo/Apartment,  99 m2 ,  1 ,2
 130 500 € ," Lisboa -   Vila Franca de Xira, Vialonga  ",Condo/Apartment,  62 m2 ,  1 ,3
 192 500 € ," Lisboa -   Odivelas, Odivelas  ",Condo/Apartment,  60 m2 ,  1 ,1
 200 000 € ," Lisboa -   Cascais, Carcavelos e Parede  ",Condo/Apartment,  43 m2 ,  0 ,1
 149 900 € ," Lisboa -   Lisboa, São Vicente  ",Condo/Apartment,  30 m2 ,  1 ,0
 240 000 € ," Lisboa -   Lisboa, Santo António  ",Condo/Apartment,  50 m2 ,  1 ,3
 245 000 € ," Lisboa -   Amadora, Mina de Água  ",Condo/Apartment,  74 m2 ,  2 ,3
 225 000 € ," Lisboa -   Lisboa, Penha de França  ",Condo/Apartment,  76 m2 ,  1 ,3
 164 500 € ," Lisboa -   Torres Vedras, Dois Portos e Runa  ",Condo/Apartment,  116 m2 ,  2 ,3
 150 000 € ," Lisboa -   Amadora, Venteira  ",Condo/Apartment,  53 m2 ,  1 ,1
 125 000 € ," Lisboa -   Alenquer, Alenquer (Santo Estêvão e Triana)  ",Condo/Apartment,  74 m2 ,  1 ,2
 225 000 € ," Lisboa -   Lisboa, Misericórdia  ",Condo/Apartment,  65 m2 ,  1 ,2
 229 500 € ," Lisboa -   Alenquer, Alenquer (Santo Estêvão e Triana)  ",Condo/Apartment,  120 m2 ,  2 ,3
 219 000 € ," Lisboa -   Lisboa, Penha de França  ",Condo/Apartment,  67 m2 ,  1 ,1
 160 000 € ," Lisboa -   Sintra, Agualva e Mira-Sintra  ",Condo/Apartment,  66 m2 ,  1 ,2
 215 000 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  103 m2 ,  2 ,3
 219 500 € ," Lisboa -   Arruda dos Vinhos, Arruda dos Vinhos  ",Condo/Apartment,  91 m2 ,  2 ,2
 240 000 € ," Lisboa -   Lisboa, Arroios  ",Condo/Apartment,  43 m2 ,  1 ,1
 154 000 € ," Lisboa -   Lisboa, Misericórdia  ",Condo/Apartment,  39 m2 ,  1 ,1
 185 000 € ," Lisboa -   Loures, Loures  ",Condo/Apartment,  72 m2 ,  1 ,2
 198 625 € ," Lisboa -   Lisboa, Santa Maria Maior  ",Condo/Apartment,  42 m2 ,  1 ,1
 130 000 € ," Lisboa -   Sintra, Massamá e Monte Abraão  ",Condo/Apartment,  63 m2 ,  1 ,1
 200 000 € ," Lisboa -   Loures, Moscavide e Portela  ",Condo/Apartment,  67 m2 ,  1 ,2
 175 000 € ," Lisboa -   Lisboa, Penha de França  ",Condo/Apartment,  67 m2 ,  1 ,2
 212 000 € ," Lisboa -   Loures, Sacavém e Prior Velho  ",Condo/Apartment,  84 m2 ,  2 ,3
 192 500 € ," Lisboa -   Sintra, Queluz e Belas  ",Condo/Apartment,  59 m2 ,  2 ,2
 149 500 € ," Lisboa -   Sintra, Almargem do Bispo, Pêro Pinheiro e Montelavar  ",Condo/Apartment,  71 m2 ,  1 ,2
 148 000 € ," Lisboa -   Vila Franca de Xira, Vila Franca de Xira  ",Condo/Apartment,  96 m2 ,  2 ,3
 193 900 € ," Lisboa -   Amadora, Venteira  ",Condo/Apartment,  130 m2 ,  1 ,2
 150 000 € ," Lisboa -   Sintra, Agualva e Mira-Sintra  ",Condo/Apartment,  60 m2 ,  1 ,2
 175 000 € ," Lisboa -   Lisboa, Santa Clara  ",Condo/Apartment,  89 m2 ,  1 ,2
 184 500 € ," Lisboa -   Lisboa, Benfica  ",Condo/Apartment,  73 m2 ,  1 ,2
 230 000 € ," Lisboa -   Lisboa, Benfica  ",Condo/Apartment,  90 m2 ,  1 ,3
 230 000 € ," Lisboa -   Amadora, Encosta do Sol  ",Condo/Apartment,  94 m2 ,  1 ,2
 179 000 € ," Lisboa -   Amadora, Mina de Água  ",Condo/Apartment,  75 m2 ,  1 ,2
 184 000 € ," Lisboa -   Lisboa, Benfica  ",Condo/Apartment,  46 m2 ,  1 ,1
 90 000 € ," Lisboa -   Sintra, Massamá e Monte Abraão  ",Condo/Apartment,  70 m2 ,  2 ,2
 176 500 € ," Lisboa -   Lisboa, Penha de França  ",Condo/Apartment,  36 m2 ,  1 ,1
 100 000 € ," Lisboa -   Lisboa, Penha de França  ",Condo/Apartment,  24 m2 ,  1 ,1
 89 500 € ," Lisboa -   Sintra, Agualva e Mira-Sintra  ",Condo/Apartment,  62 m2 ,  2 ,2
 138 000 € ," Lisboa -   Loures, Moscavide e Portela  ",Condo/Apartment,  50 m2 ,  1 ,1
 235 000 € ," Lisboa -   Lisboa, Arroios  ",Condo/Apartment,  40 m2 ,  1 ,1
 145 000 € ," Lisboa -   Sintra, Queluz e Belas  ",Condo/Apartment,  74 m2 ,  1 ,2
 9 000 € ," Lisboa -   Cascais, Cascais e Estoril  ",Condo/Apartment,  34 m2 ,  1 ,0
 230 000 € ," Lisboa -   Lisboa, Santa Maria Maior  ",Condo/Apartment,  66 m2 ,  1 ,3
 226 300 € ," Lisboa -   Lisboa, Olivais  ",Condo/Apartment,  61 m2 ,  2 ,1
 198 000 € ," Lisboa -   Alenquer, Carregado e Cadafais  ",Condo/Apartment,  106 m2 ,  2 ,3
 157 000 € ," Lisboa -   Loures, Santo António dos Cavaleiros e Frielas  ",Condo/Apartment,  55 m2 ,  1 ,1
 245 000 € ," Lisboa -   Lisboa, Penha de França  ",Condo/Apartment,  103 m2 ,  1 ,1
 119 000 € ," Lisboa -   Loures, Santo António dos Cavaleiros e Frielas  ",Condo/Apartment,  87 m2 ,  2 ,3
 205 000 € ," Lisboa -   Lisboa, São Vicente  ",Condo/Apartment,  52 m2 ,  1 ,2
 154 000 € ," Lisboa -   Mafra, Milharado  ",Condo/Apartment,  106 m2 ,  1 ,2
 239 000 € ," Lisboa -   Lisboa, Olivais  ",Condo/Apartment,  91 m2 ,  1 ,3
 180 000 € ," Lisboa -   Sintra, Massamá e Monte Abraão  ",Condo/Apartment,  85 m2 ,  2 ,3
 130 000 € ," Lisboa -   Vila Franca de Xira, Castanheira do Ribatejo e Cachoeiras  ",Condo/Apartment,  65 m2 ,  1 ,2
 220 000 € ," Lisboa -   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  ",Condo/Apartment,  115 m2 ,  2 ,3
 220 000 € ," Lisboa -   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  ",Condo/Apartment,  115 m2 ,  2 ,3
 220 000 € ," Lisboa -   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  ",Condo/Apartment,  115 m2 ,  2 ,3
 215 000 € ," Lisboa -   Torres Vedras, Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães  ",Condo/Apartment,  79 m2 ,  1 ,2
 210 000 € ," Lisboa -   Amadora, Venteira  ",Condo/Apartment,  85 m2 ,  1 ,2
 189 000 € ," Lisboa -   Odivelas, Odivelas  ",Condo/Apartment,  75 m2 ,  0 ,2
 179 000 € ," Lisboa -   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  ",Condo/Apartment,  63 m2 ,  1 ,2
 200 000 € ," Lisboa -   Alenquer, Carregado e Cadafais  ",Condo/Apartment,  113 m2 ,  2 ,3
 96 000 € ," Lisboa -   Alenquer, Carregado e Cadafais  ",Condo/Apartment,  76 m2 ,  -- ,2
 179 000 € ," Lisboa -   Sintra, Agualva e Mira-Sintra  ",Condo/Apartment,  85 m2 ,  1 ,2
 189 000 € ," Lisboa -   Amadora, Águas Livres  ",Condo/Apartment,  75 m2 ,  3 ,3
 191 000 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  78 m2 ,  1 ,3
 147 000 € ," Lisboa -   Vila Franca de Xira, Alverca do Ribatejo e Sobralinho  ",Condo/Apartment,  95 m2 ,  1 ,2
 140 000 € ," Lisboa -   Alenquer, Alenquer (Santo Estêvão e Triana)  ",Condo/Apartment,  80 m2 ,  1 ,1
 160 000 € ," Lisboa -   Alenquer, Alenquer (Santo Estêvão e Triana)  ",Condo/Apartment,  80 m2 ,  1 ,2
 170 000 € ," Lisboa -   Alenquer, Alenquer (Santo Estêvão e Triana)  ",Condo/Apartment,  80 m2 ,  1 ,2
 160 000 € ," Lisboa -   Alenquer, Alenquer (Santo Estêvão e Triana)  ",Condo/Apartment,  80 m2 ,  1 ,2
 170 000 € ," Lisboa -   Alenquer, Alenquer (Santo Estêvão e Triana)  ",Condo/Apartment,  80 m2 ,  1 ,2
 175 000 € ," Lisboa -   Alenquer, Alenquer (Santo Estêvão e Triana)  ",Condo/Apartment,  80 m2 ,  1 ,2
 175 000 € ," Lisboa -   Alenquer, Alenquer (Santo Estêvão e Triana)  ",Condo/Apartment,  80 m2 ,  1 ,2
 160 000 € ," Lisboa -   Alenquer, Alenquer (Santo Estêvão e Triana)  ",Condo/Apartment,  80 m2 ,  1 ,2
 189 000 € ," Lisboa -   Lisboa, São Vicente  ",Condo/Apartment,  40 m2 ,  1 ,2
 185 000 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  84 m2 ,  1 ,3
 132 500 € ," Lisboa -   Alenquer, Alenquer (Santo Estêvão e Triana)  ",Condo/Apartment,  73 m2 ,  1 ,2
 175 000 € ," Lisboa -   Oeiras, Barcarena  ",Condo/Apartment,  64 m2 ,  1 ,2
 155 000 € ," Lisboa -   Lisboa, Ajuda  ",Condo/Apartment,  80 m2 ,  1 ,2
 130 000 € ," Lisboa -   Cadaval, Cadaval e Pêro Moniz  ",Condo/Apartment,  141 m2 ,  2 ,3
 175 000 € ," Lisboa -   Sintra, Agualva e Mira-Sintra  ",Condo/Apartment,  82 m2 ,  2 ,3
 165 000 € ," Lisboa -   Lisboa, Misericórdia  ",Condo/Apartment,  44 m2 ,  2 ,1
