,Price,Address,Prop_type,Size,Bath,Bed
99, 70 000 € ," Porto -   Vila Nova de Gaia, Serzedo e Perosinho  ",House,  90 m2 ,  2 ,  3 
100, 435 000 € ," Porto -   Paredes, Vilela  ",House,  384 m2 ,  3 ,  5 
101, 160 000 € ," Porto -   Amarante, Vila Meã  ",House,  200 m2 ,  1 ,  4 
102, 125 000 € ," Porto -   Amarante, Real, Ataíde e Oliveira  ",House,  99 m2 ,  1 ,  2 
103, 195 000 € ," Porto -   Penafiel, Paço de Sousa  ",House,  196 m2 ,  1 ,  2 
104, 300 000 € ," Porto -   Porto, Lordelo do Ouro e Massarelos  ",House,  144 m2 ,  2 ,  5 
105, 199 000 € ," Porto -   Vila do Conde, Vila do Conde  ",House,  74 m2 ,  2 ,  3 
106, 189 000 € ," Porto -   Penafiel, Eja  ",House,  52 m2 ,  1 ,  2 
107, 430 000 € ," Porto -   Póvoa de Varzim, Póvoa de Varzim, Beiriz e Argivai  ",House,  168 m2 ,  3 ,  4 
108, 1 300 000 € ," Porto -   Amarante, Amarante (São Gonçalo), Madalena, Cepelos e Gatão  ",House,  450 m2 ,  0 ,  6 
109, 98 000 € ," Porto -   Vila Nova de Gaia, Oliveira do Douro  ",House,  110 m2 ,  1 ,  2 
110, 175 000 € ," Porto -   Matosinhos, Matosinhos e Leça da Palmeira  ",House,  74 m2 ,  2 ,  2 
111, 780 000 € ," Porto -   Vila Nova de Gaia, Madalena  ",House,  251 m2 ,  4 ,  4 
112, 990 000 € ," Porto -   Porto, Aldoar, Foz do Douro e Nevogilde  ",House,  254 m2 ,  3 ,  4 
113, 350 000 € ," Porto -   Penafiel, Guilhufe e Urrô  ",House,  130 m2 ,  0 ,  3 
114, 729 750 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",House,  188 m2 ,  4 ,  3 
115, 330 000 € ," Porto -   Santo Tirso, Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães  ",House,  152 m2 ,  3 ,  5 
116, 274 900 € ," Porto -   Santo Tirso, São Tomé Negrelos  ",House,  219 m2 ,  3 ,  3 
117, 245 000 € ," Porto -   Trofa, Muro  ",House,  280 m2 ,  2 ,  5 
118, 430 000 € ," Porto -   Matosinhos, São Mamede de Infesta e Senhora da Hora  ",House,  277 m2 ,  3 ,  4 
119, 228 000 € ," Porto -   Vila do Conde, Aveleda  ",House,  134 m2 ,  0 ,  3 
120, 45 000 € ," Porto -   Penafiel, Valpedre  ",House,  132 m2 ,  1 ,  2 
121, 245 000 € ," Porto -   Trofa, Bougado (São Martinho e Santiago)  ",House,  104 m2 ,  1 ,  3 
122, 250 000 € ," Porto -   Maia, Águas Santas  ",House,  199 m2 ,  3 ,  2 
123, 380 000 € ," Porto -   Gondomar, Gondomar (São Cosme), Valbom e Jovim  ",House,  172 m2 ,  3 ,  3 
124, 265 000 € ," Porto -   Felgueiras, Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure  ",House,  214 m2 ,  3 ,  3 
125, 345 500 € ," Porto -   Vila Nova de Gaia, Canidelo  ",House,  158 m2 ,  3 ,  3 
126, 1 800 000 € ," Porto -   Porto, Lordelo do Ouro e Massarelos  ",House,  580 m2 ,  4 ,  8 
127, 360 000 € ," Porto -   Gondomar, Rio Tinto  ",House,  103 m2 ,  0 ,  2 
128, 265 000 € ," Porto -   Porto, Bonfim  ",House,  80 m2 ,  2 ,  4 
129, 120 000 € ," Porto -   Maia, Águas Santas  ",House,  30 m2 ,  1 ,  1 
130, 126 500 € ," Porto -   Felgueiras, Vila Fria e Vizela (São Jorge)  ",House,  263 m2 ,  1 ,  2 
131, 125 000 € ," Porto -   Valongo, Ermesinde  ",House,  60 m2 ,  2 ,  2 
132, 348 500 € ," Porto -   Vila Nova de Gaia, São Felix da Marinha  ",House,  132 m2 ,  2 ,  3 
133, 474 500 € ," Porto -   Vila Nova de Gaia, Mafamude e Vilar do Paraíso  ",House,  141 m2 ,  4 ,  3 
134, 320 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",House,  255 m2 ,  4 ,  4 
135, 113 000 € ," Porto -   Paredes, Baltar  ",House,  126 m2 ,  1 ,  2 
136, 85 000 € ," Porto -   Vila Nova de Gaia, Pedroso e Seixezelo  ",House,  170 m2 ,  2 ,  2 
137, 69 000 € ," Porto -   Penafiel, Penafiel  ",House,  56 m2 ,  1 ,  2 
138, 419 000 € ," Porto -   Gondomar, Gondomar (São Cosme), Valbom e Jovim  ",House,  448 m2 ,  5 ,  4 
139, 235 000 € ," Porto -   Amarante, Mancelos  ",House,  393 m2 ,  2 ,  3 
140, 295 000 € ," Porto -   Maia, Vila Nova da Telha  ",House,  154 m2 ,  3 ,  3 
141, 180 000 € ," Porto -   Valongo, Alfena  ",House,  120 m2 ,  0 ,  4 
142, 215 000 € ," Porto -   Santo Tirso, Roriz  ",House,  190 m2 ,  0 ,  2 
143, 300 000 € ," Porto -   Amarante, Amarante (São Gonçalo), Madalena, Cepelos e Gatão  ",House,  132 m2 ,  4 ,  3 
144, 198 000 € ," Porto -   Matosinhos, Custóias, Leça do Balio e Guifões  ",House,  147 m2 ,  4 ,  3 
145, 300 000 € ," Porto -   Matosinhos, São Mamede de Infesta e Senhora da Hora  ",House,  282 m2 ,  4 ,  8 
146, 370 000 € ," Porto -   Felgueiras, Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure  ",House,  238 m2 ,  3 ,  3 
147, 110 000 € ," Porto -   Lousada, Nespereira e Casais  ",House,  74 m2 ,  1 ,  2 
148, 119 000 € ," Porto -   Marco de Canaveses, Bem Viver  ",House,  235 m2 ,  4 ,  6 
149, 298 000 € ," Porto -   Gondomar, Rio Tinto  ",House,  135 m2 ,  3 ,  4 
150, 529 900 € ," Porto -   Vila Nova de Gaia, Arcozelo  ",House,  246 m2 ,  4 ,  4 
151, 340 000 € ," Porto -   Matosinhos, Perafita, Lavra e Santa Cruz do Bispo  ",House,  248 m2 ,  4 ,  3 
152, 69 000 € ," Porto -   Santo Tirso, Rebordões  ",House,  65 m2 ,  1 ,  2 
153, 300 000 € ," Porto -   Paredes, Parada de Todeia  ",House,  140 m2 ,  2 ,  3 
154, 314 900 € ," Porto -   Vila Nova de Gaia, Avintes  ",House,  151 m2 ,  3 ,  3 
155, 240 000 € ," Porto -   Marco de Canaveses, Sande e São Lourenço  ",House,  140 m2 ,  3 ,  3 
156, 170 000 € ," Porto -   Matosinhos, Matosinhos e Leça da Palmeira  ",House,  132 m2 ,  3 ,  3 
157, 374 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  73 m2 ,  2 ,  2 
158, 180 000 € ," Porto -   Gondomar, Rio Tinto  ",House,  90 m2 ,  2 ,  3 
159, 285 000 € ," Porto -   Vila Nova de Gaia, Grijó e Sermonde  ",House,  230 m2 ,  4 ,  3 
160, 265 000 € ," Porto -   Felgueiras, Idães  ",House,  392 m2 ,  0 ,  3 
161, 185 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  55 m2 ,  1 ,  2 
162, 147 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  36 m2 ,  1 ,  1 
163, 150 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  35 m2 ,  1 ,  1 
164, 157 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  36 m2 ,  1 ,  1 
