,Price,Address,Prop_type,Size,Bath,Bed
99, 250 000 € ," Braga -   Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  ",House,  198 m2 ,  1 ,  4 
100, 315 000 € ," Braga -   Vila Verde, Soutelo  ",House,  208 m2 ,  3 ,  3 
101, 150 000 € ," Braga -   Celorico de Basto, Britelo, Gémeos e Ourilhe  ",House,  160 m2 ,  1 ,  3 
102, 269 000 € ," Braga -   Vila Nova de Famalicão, Avidos e Lagoa  ",House,  382 m2 ,  3 ,  3 
103, 99 000 € ," Braga -   Guimarães, Pinheiro  ",House,  120 m2 ,  3 ,  3 
104, 160 000 € ," Braga -   Guimarães, Azurém  ",House,  95 m2 ,  2 ,  3 
105, 130 000 € ," Braga -   Guimarães, Ronfe  ",House,  60 m2 ,  2 ,  3 
106, 200 000 € ," Braga -   Vizela, Tagilde e Vizela (São Paio)  ",House,  67 m2 ,  0 ,  1 
107, 199 900 € ," Braga -   Fafe, Arões (Santa Cristina)  ",House,  156 m2 ,  2 ,  3 
108, 230 000 € ," Braga -   Fafe, Fafe  ",House,  250 m2 ,  3 ,  4 
109, 495 000 € ," Braga -   Celorico de Basto, Ribas  ",House,  241 m2 ,  8 ,  4 
110, 179 999 € ," Braga -   Vila Nova de Famalicão, Bairro  ",House,  136 m2 ,  3 ,  3 
111, 530 000 € ," Braga -   Guimarães, Azurém  ",House,  256 m2 ,  3 ,  4 
112, 499 000 € ," Braga -   Guimarães, Azurém  ",House,  202 m2 ,  4 ,  3 
113, 36 500 € ," Braga -   Póvoa de Lanhoso, Fonte Arcada e Oliveira  ",House,  81 m2 ,  1 ,  2 
114, 160 000 € ," Braga -   Barcelos, Arcozelo  ",House,  80 m2 ,  0 ,  2 
115, 350 000 € ," Braga -   Barcelos, Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)  ",House,  183 m2 ,  3 ,  4 
116, 399 000 € ," Braga -   Guimarães, Selho São Lourenço e Gominhães  ",House,  200 m2 ,  4 ,  3 
117, 139 000 € ," Braga -   Póvoa de Lanhoso, Taíde  ",House,  97 m2 ,  0 ,  3 
118, 59 900 € ," Braga -   Póvoa de Lanhoso, Campos e Louredo  ",House,  30 m2 ,  0 ,  1 
119, 77 000 € ," Braga -   Guimarães, Creixomil  ",House,  45 m2 ,  0 ,  1 
120, 297 500 € ," Braga -   Vila Nova de Famalicão, Ribeirão  ",House,  287 m2 ,  3 ,  4 
121, 440 000 € ," Braga -   Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  ",House,  256 m2 ,  0 ,  4 
122, 220 000 € ," Braga -   Guimarães, Lordelo  ",House,  221 m2 ,  0 ,  4 
123, 329 000 € ," Braga -   Guimarães, Urgezes  ",House,  336 m2 ,  3 ,  3 
124, 150 500 € ," Braga -   Vila Nova de Famalicão, Riba de Ave  ",House,  90 m2 ,  2 ,  2 
125, 225 000 € ," Braga -   Vila Verde, Prado (São Miguel)  ",House,  210 m2 ,  0 ,  3 
126, 495 000 € ," Braga -   Guimarães, Fermentões  ",House,  221 m2 ,  3 ,  4 
127, 160 000 € ," Braga -   Amares, Ferreiros, Prozelo e Besteiros  ",House,  145 m2 ,  1 ,  4 
128, 489 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",House,  215 m2 ,  3 ,  3 
129, 370 000 € ," Braga -   Amares, Lago  ",House,  230 m2 ,  3 ,  4 
130, 620 000 € ," Braga -   Braga, Este (São Pedro e São Mamede)  ",House,  320 m2 ,  4 ,  4 
