,Price,Address,Prop_type,Size,Bath,Bed
223, 130 000 € ," Lisboa -   Lisboa, Penha de França  ",House,  38 m2 ,  1 ,  1 
224, 29 850 € ," Lisboa -   Arruda dos Vinhos, Santiago dos Velhos  ",House,  81 m2 ,  0 ,  2 
225, 460 000 € ," Lisboa -   Mafra, Carvoeira  ",House,  155 m2 ,  2 ,  3 
226, 590 000 € ," Lisboa -   Vila Franca de Xira, Vila Franca de Xira  ",House,  175 m2 ,  3 ,  4 
227, 199 000 € ," Lisboa -   Cadaval, Vilar  ",House,  202 m2 ,  3 ,  4 
228, 1 650 000 € ," Lisboa -   Cascais, Alcabideche  ",House,  260 m2 ,  5 ,  5 
229, 55 000 € ," Lisboa -   Arruda dos Vinhos, Arranhó  ",House,  57 m2 ,  1 ,  2 
230, 490 000 € ," Lisboa -   Loures, Santo Antão e São Julião do Tojal  ",House,  134 m2 ,  2 ,  3 
231, 340 000 € ," Lisboa -   Sintra, Algueirão-Mem Martins  ",House,  134 m2 ,  3 ,  3 
232, 1 175 000 € ," Lisboa -   Sintra, Colares  ",House,  127 m2 ,  2 ,  3 
233, 480 000 € ," Lisboa -   Oeiras, Porto Salvo  ",House,  213 m2 ,  3 ,  3 
234, 450 000 € ," Lisboa -   Cascais, São Domingos de Rana  ",House,  345 m2 ,  3 ,  2 
235, 450 000 € ," Lisboa -   Cascais, São Domingos de Rana  ",House,  345 m2 ,  3 ,  2 
236, 199 500 € ," Lisboa -   Cascais, Carcavelos e Parede  ",House,  73 m2 ,  2 ,  2 
237, 410 000 € ," Lisboa -   Odivelas, Pontinha e Famões  ",House,  304 m2 ,  4 ,  5 
238, 799 000 € ," Lisboa -   Torres Vedras, Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães  ",House,  222 m2 ,  5 ,  4 
239, 385 000 € ," Lisboa -   Lisboa, Ajuda  ",House,  96 m2 ,  2 ,  3 
240, 595 000 € ," Lisboa -   Loures, Loures  ",House,  200 m2 ,  4 ,  4 
241, 245 000 € ," Lisboa -   Alenquer, Abrigada e Cabanas de Torres  ",House,  108 m2 ,  2 ,  2 
242, 427 025 € ," Lisboa -   Alenquer, Meca  ",House,  198 m2 ,  4 ,  3 
243, 450 000 € ," Lisboa -   Oeiras, Carnaxide e Queijas  ",House,  270 m2 ,  2 ,  3 
